outcome,marker1,marker2,anomaly_type,n11_d,n11_v,rate_00_d,rate_11_d,rate_00_v,rate_11_v,or_d,or_l_d,or_u_d,or_v,or_l_v,or_u_v,beta3_d,p3_d,beta3_v,p3_v,beta_med_int_d,p_med_int_d,beta_med_int_v,p_med_int_v
statin_associated_diabetes,BMXWAIST,LBXSUA,High-High,37.0,37.0,0.3855421686746988,0.5945945945945946,0.30401662049861494,0.4594594594594595,2.3127605405254177,0.9774378305009077,5.4723289307006775,1.9530231138488858,0.833730504304764,4.574978681400998,-0.08291221270285391,0.8442828714170111,-0.827818657894318,0.04765701087455829,-0.15220924423527818,0.7336400852152667,-0.37195659540414255,0.440907412616954
statin_associated_diabetes,BMXWAIST,LBXSUA,Low-Low,34.0,36.0,0.42150968603874417,0.23529411764705882,0.34440677966101696,0.08333333333333333,0.4401171215584338,0.15801827984216654,1.2258270428102223,0.1987848368775591,0.046445887470695134,0.8507838589018216,-0.36134080622712733,0.4545404644735005,-1.5698335034900082,0.019761554855765733,0.4809362641647548,0.3502368852473198,-0.3690327870121199,0.5865486589344878
statin_associated_diabetes,BMXWAIST,LBXTC,Low-High,22.0,23.0,0.43360433604336046,0.18181818181818182,0.36109117013639624,0.13043478260869565,0.3176783340717767,0.08147563639537499,1.238646648292374,0.3019594545498583,0.0675955257932892,1.3488986308188484,-0.002402658145803786,0.9968567929857991,-0.07494563562615614,0.9116698171776771,-0.21499477232000105,0.7315185324472915,0.12832912554337156,0.8533749266709678
statin_associated_diabetes,BMXWAIST,LBXWBCSI,High-High,39.0,28.0,0.37924151696606784,0.6666666666666666,0.30675675675675673,0.5,3.2119648131918073,1.3427368012663403,7.683350863290964,2.2585258525852585,0.8581842862812212,5.943873720759816,-0.11691685706890681,0.7813446413990625,-0.6927651464898905,0.1298587837136449,0.07113752782253531,0.8675199032526967,-0.651314381182648,0.18176542833589582
statin_associated_diabetes,BMXWAIST,LBXWBCSI,Low-Low,23.0,36.0,0.43567639257294427,0.08695652173913043,0.36074637180373187,0.19444444444444445,0.1505880272349456,0.02679024577241476,0.8464556144483899,0.4503284405157732,0.15557989332170974,1.303482731653667,-1.0442989751889553,0.18337680054851535,0.4047648548772344,0.4282556847113257,-1.1427635078630602,0.15397557833763076,0.4424354404877651,0.41204022873053114
statin_associated_diabetes,BMXWAIST,LBXSAPSI,Low-Low,30.0,35.0,0.41970310391363025,0.3333333333333333,0.34546805349182763,0.2,0.7080223332353806,0.2638914144371695,1.899628396131193,0.49833229690768277,0.1713736440634266,1.4490855901352975,0.27005258082658506,0.5631040733875565,-0.05864836980631941,0.9063664524331625,1.1985023993203374,0.03671183270406856,0.7262855061350094,0.19771280744987052
statin_associated_diabetes,LBDHDD,LBXHGB,High-Low,23.0,21.0,0.419910657306956,0.30434782608695654,0.3210659898477157,0.23809523809523808,0.6278042382825981,0.2003696265462686,1.9670554285061779,0.7045080618624547,0.1966802541622998,2.5235456977781885,-0.42587363940123785,0.4129487391835335,-1.3549002958764353,0.019177941393426406,-0.19440399466850194,0.7575173253958033,-1.1058663740495969,0.07525976443814038
statin_associated_diabetes,LBDHDD,LBXHGB,Low-High,29.0,34.0,0.4005037783375315,0.4827586206896552,0.34339369550637155,0.38235294117647056,1.3999189113853483,0.5412219411595225,3.6210153532498888,1.2000680657969371,0.4852426299904598,2.967924237353005,-0.3828488325985007,0.39776183209020965,0.6643571789555868,0.1271720838570123,0.16565812040118322,0.7258673971807712,0.06598839287988378,0.8804753265280582
statin_associated_diabetes,LBDHDD,LBXHSCRP,High-Low,34.0,28.0,0.43450479233226835,0.23529411764705882,0.34294871794871795,0.35714285714285715,0.4173817808769911,0.14992284987275015,1.1619813200983746,1.0869104398516163,0.39795538823352034,2.968609897462183,-0.022279702975227664,0.9629089887597367,0.5117493178331952,0.2864627880203878,0.38187992657843617,0.5342337773556647,0.8160715828757591,0.1442925567828339
statin_associated_diabetes,LBDHDD,LBXHSCRP,Low-High,21.0,48.0,0.37822164948453607,0.8095238095238095,0.3273092369477912,0.5208333333333334,6.391016548463358,1.626927216451547,25.10566674999683,2.228957033881729,1.0527053264281767,4.7195063368284424,0.3863821089168874,0.5210667305782646,0.5821592361855334,0.1207912815374931,0.8022459303982098,0.20263305671393794,0.10658991799510313,0.7742650418886077
statin_associated_diabetes,LBDHDD,LBXSBU,High-Low,20.0,22.0,0.4307692307692308,0.2,0.33756166314305847,0.22727272727272727,0.3603244339303819,0.09098859378772908,1.4269227854003805,0.6164457023685387,0.1735487132256555,2.1896175252797283,-0.4468234622822728,0.4647264890907238,-0.3767923116099464,0.5044058548032387,-0.1635651439832087,0.8118721399080208,-0.20390523787190204,0.7282762988348014
statin_associated_diabetes,LBDHDD,LBXSCA,High-High,26.0,29.0,0.43519695044472684,0.46153846153846156,0.3306719893546241,0.27586206896551724,1.1186146532860484,0.4103576879985718,3.049287924028418,0.7998363912586186,0.2789959126931552,2.2930022400909,1.1881174306385796,0.012045502200594494,-0.41574130281226407,0.3941210314058583,0.6204879005784432,0.34722799307260466,0.12844720596286172,0.8252118760513674
statin_associated_diabetes,LBDHDD,LBXSCR,Low-High,27.0,36.0,0.3782747603833866,0.6296296296296297,0.31066666666666665,0.4166666666666667,2.738396624472574,0.992911789026164,7.552348713955282,1.5987188115356812,0.6695954688507627,3.8170835336517372,-0.5982974385097474,0.1984797863855069,-0.6334823956455836,0.12398109364362721,-0.8191726600473905,0.13275957452481627,-1.5046568249922243,0.002588904122952978
statin_associated_diabetes,LBDHDD,LBXSUA,High-Low,31.0,20.0,0.43431803896920174,0.3225806451612903,0.3358302122347066,0.35,0.6359784089189325,0.23903311382475886,1.6921025298092502,1.0982152068503044,0.33710597928331437,3.577737313118474,0.47741961214838097,0.30718996960703826,0.07075106856079066,0.8974562904956132,0.04966729385029427,0.9211892522164998,0.5736111997314899,0.33119231091632095
statin_associated_diabetes,LBDHDD,LBXSUA,Low-High,20.0,40.0,0.38846153846153847,0.55,0.3212121212121212,0.5,1.9051069553521065,0.6109451700326948,5.940684515333419,2.1120418848167537,0.9327876916832301,4.782139561866285,-0.6190709578298657,0.2227148792583452,0.2479073898148527,0.5290493042171278,-0.1551939353839152,0.7797817699183878,-0.08178742770025103,0.8440644596687599
statin_associated_diabetes,LBDHDD,LBXTC,High-High,32.0,38.0,0.4415501905972046,0.15625,0.34502923976608185,0.23684210526315788,0.25291157440690154,0.07539288024040978,0.8484125326557499,0.6110464467369293,0.23144537261382672,1.613243573864052,-0.2605847669375569,0.6358797004689944,-0.12943453695851417,0.7826320968283633,-0.414930628160007,0.4672044266003753,0.5238242255509914,0.2716184251195236
statin_associated_diabetes,LBDHDD,LBXTC,Low-Low,37.0,30.0,0.37285986049461,0.6486486486486487,0.3239171374764595,0.43333333333333335,3.0514176028194724,1.2613989218518116,7.381605632837543,1.609320979117688,0.6266019109265144,4.133268617069458,-0.7440346743755162,0.0795283692537767,-0.43008316303989896,0.3635592191510324,-0.7725344416054214,0.18963499063810674,-0.577098646272067,0.29322153167678655
statin_associated_diabetes,LBDHDD,LBXTR,Low-High,31.0,38.0,0.40328697850821743,0.7741935483870968,0.32737276478679506,0.5,4.830985915492957,1.6225218964925847,14.384043115930911,2.052410901467505,0.877503820392379,4.800424124169707,0.755651691830383,0.193150625518843,0.38877006135332,0.441792815731026,1.4788130036479965,0.009686450189394765,0.07374169858624993,0.8588472930011344
statin_associated_diabetes,LBDHDD,LBXWBCSI,High-Low,32.0,23.0,0.4427672955974843,0.125,0.34726688102893893,0.43478260869565216,0.198685144372642,0.05344078188426521,0.7386828037035257,1.4613012642614862,0.5018416167164731,4.255130132299613,-0.5321032536632812,0.37249151047341145,1.10809923982959,0.028167223571644424,-1.3703033442050607,0.026905034163943076,1.546346289748677,0.013721301963170549
statin_associated_diabetes,LBDHDD,LBXWBCSI,Low-High,26.0,42.0,0.38515674984005116,0.6923076923076923,0.32266492488569565,0.3333333333333333,3.473321942885038,1.184522207410754,10.184667913738236,1.0674436343639686,0.4595443504344321,2.47949063342197,-0.08674305984570471,0.8585012097704579,-0.7599000638559037,0.06561250654756749,0.12216920004792751,0.8116220187632259,-0.4608975016290689,0.2672210729394666
statin_associated_diabetes,LBDHDD,LBXSASSI,Low-High,33.0,32.0,0.39260675589547483,0.6363636363636364,0.32582688247712877,0.5,2.6602108678021086,1.053945224335311,6.714506311877363,2.0679611650485437,0.8335604267909802,5.130357971301913,-0.03747506637237434,0.9316178188624362,0.4043157359205726,0.33099281250024315,-0.006946290820990546,0.9873579834606921,0.8380833822606898,0.058245658813492286
statin_associated_diabetes,LBDHDD,LBXSATSI,Low-High,42.0,31.0,0.3886435331230284,0.5952380952380952,0.3226879574184963,0.3548387096774194,2.2914841849148417,1.018805504339329,5.153976639653041,1.1768355479641306,0.4507654672484518,3.072422373892023,-0.4651601235452123,0.24852365327854475,-0.499312243265913,0.260852098485597,0.4064257065380894,0.32154692483023317,0.41630547539535206,0.3592489011060823
statin_associated_diabetes,LBDHDD,LBXSAPSI,Low-Low,22.0,20.0,0.3929712460063898,0.6363636363636364,0.3238231098430813,0.5,2.6343479715200457,0.858889661976677,8.079954320419132,2.086908690869087,0.6715688920562907,6.485094731963667,0.04770627838476592,0.9246358723497213,0.3838127775107439,0.43756914765971777,0.08842619514668984,0.8867047950158913,0.18404696077720697,0.7464723077902349
statin_associated_diabetes,LBDLDL,LBXTC,High-High,67.0,76.0,0.44029850746268656,0.34328358208955223,0.3476005188067445,0.25,0.6710987147588786,0.3393563667286289,1.3271402251638502,0.6359485061938304,0.3149943649653228,1.283929325449004,1.4579918635539184,0.043483598664054476,-0.7038911270795932,0.2583914628101749,0.06875145763575831,0.8260007819894745,0.29182404246140664,0.36184594946977233
statin_associated_diabetes,LBDLDL,LBXTC,Low-Low,59.0,28.0,0.3886792452830189,0.6440677966101694,0.32160194174757284,0.5357142857142857,2.8147800278017807,1.372313412877822,5.773452719008861,2.4195438376229337,0.9098888265226218,6.433964470750168,-1.0076858050483921,0.08904627595797601,-1.017891909338763,0.13724048437788838,0.13678988743700385,0.7915226320961468,-0.5034526464742253,0.3436611362929949
statin_associated_diabetes,LBXGH,LBXHSCRP,High-High,26.0,25.0,0.3417312661498708,1.0,0.28921885087153004,0.92,102.04627006610009,2.5744002861962954,4044.9969222888067,23.086064659977705,4.135010065755414,128.89119325210288,29.639468562390288,0.9999925829287702,-0.017130517819390997,0.9834413050017219,0.0,1.0,0.0,1.0
statin_associated_diabetes,LBXGH,LBXSAL,High-Low,26.0,20.0,0.3502824858757062,0.9615384615384616,0.2822384428223844,1.0,31.519247985675918,3.604215941770749,275.6391430571297,104.19913885898816,2.6023941871305705,4172.10451539098,-0.23228674828559784,0.8339098872908175,23.516832957155476,0.9998448291518757,-0.13377961634850705,0.9041502238471286,14.117295682358545,0.9900713315558464
statin_associated_diabetes,LBXGH,LBXSCR,High-Low,35.0,27.0,0.35518777848504135,0.9428571428571428,0.2825,0.8888888888888888,24.316741271262313,4.467437636974877,132.35862570516218,17.766850828729282,4.048744907195935,77.96514613931006,-0.5288905005030216,0.5379189974160936,-0.7834402118878471,0.2839637555573784,-0.11788855043810866,0.8814720462372683,0.11756383304967907,0.8647073459366509
statin_associated_diabetes,LBXGH,LBXSNASI,High-Low,35.0,25.0,0.35396039603960394,0.9142857142857143,0.28799019607843135,0.92,16.941359950093577,3.9527168109524555,72.61073602929739,23.22529224229543,4.161166857767948,129.63051427103088,-1.3017213779831711,0.09767572198311439,-0.056006771334058236,0.9470134824014349,-0.8200698910229176,0.22848011837908921,0.30064292801012565,0.7082086843195426
statin_associated_diabetes,LBXGH,LBXSUA,High-Low,25.0,28.0,0.36063492063492064,0.92,0.293424317617866,0.8571428571428571,16.658751099384343,2.986018832729981,92.9377889882633,13.1023113927021,3.4699554231686984,49.47342051863162,-0.7348288253808012,0.39757068734727685,-0.4236901776728826,0.5415598706140359,-0.26510533967131683,0.7418591185341727,0.1689816558249215,0.7887777062806453
statin_associated_diabetes,LBXGH,LBXTC,High-High,24.0,25.0,0.36977491961414793,0.9583333333333334,0.3030698889614631,0.92,26.691862148856067,3.036671759058368,234.61722619452877,21.602798708288482,3.8696956282321286,120.59886793836381,0.6247377526086009,0.5734857658341602,0.6465779874281229,0.43571289637985655,0.5047857314305769,0.6331666435346113,0.42210306596514724,0.5898715062140193
statin_associated_diabetes,LBXGH,LBXWBCSI,Low-Low,30.0,20.0,0.45779420825631545,0.03333333333333333,0.3804780876494024,0.0,0.06021679413675585,0.0069450658709083474,0.5221062497473734,0.03970059752907904,0.0009916952971618397,1.5893364107672079,-0.6805609490558276,0.5267204750709689,-23.02576460315412,0.9998200034737947,0.0,1.0,0.0,1.0
statin_associated_diabetes,LBXGH,LBXSASSI,High-High,29.0,26.0,0.3560411311053985,0.896551724137931,0.2878278412911903,0.9230769230769231,13.688651294602602,3.143061565076724,59.616768677788016,24.231271878646442,4.353534728129451,134.86846287525992,-1.3254929474658705,0.08958387534061028,0.11750022416114773,0.8863395534949837,-0.6997406868467185,0.32792182665763814,0.8060115454362711,0.32004816856003526
statin_associated_diabetes,LBXGH,LBXSATSI,High-High,28.0,21.0,0.35147247119078107,0.8928571428571429,0.2883631713554987,0.9523809523809523,13.437800597946184,3.075157552448024,58.7204010950313,33.70505721668513,3.796297374379246,299.24707417468244,-1.5707823037169504,0.044506818986534545,0.6560235290708663,0.5466575543202856,-1.0145304225779512,0.15281365172958633,1.6684675328235852,0.12067938626116369
statin_associated_diabetes,LBXGH,LBXSAPSI,Low-Low,20.0,23.0,0.4471853257432005,0.2,0.3650568181818182,0.043478260869565216,0.3371024734982332,0.08513601834353367,1.334782620207633,0.11590540978296081,0.013142211754799597,1.022207240881649,1.1632633258844107,0.08417619864493808,-0.27703993588153836,0.7990313909952255,1.0513580498650283,0.16749713018836043,-0.46316695709032546,0.6758533375640621
statin_associated_diabetes,LBXHGB,LBXHSCRP,Low-High,44.0,35.0,0.3904458598726115,0.6363636363636364,0.3165137614678899,0.5142857142857142,2.6957842483514853,1.2017277232101498,6.047337157411268,2.281548234598907,0.9552754724109457,5.449174083433468,-0.1439741377887689,0.7184057082453202,-0.20503161228161315,0.622483082135026,-0.19891350690759535,0.6197445212911742,0.1148055930285657,0.7913550011372283
statin_associated_diabetes,LBXHGB,LBXPLTSI,Low-High,40.0,33.0,0.4,0.675,0.32378414390406396,0.45454545454545453,3.0547579686185795,1.2847714840721196,7.263195332808997,1.7488680869975834,0.7122319824767341,4.294302503915566,0.3713168788682048,0.370830830823319,-0.24559281851798523,0.5605943235599951,0.417536827687901,0.30608876951832564,0.0002600125611135203,0.9995036762716967
statin_associated_diabetes,LBXHGB,LBXSAL,Low-Low,45.0,33.0,0.4004944375772559,0.6888888888888889,0.3089230769230769,0.5454545454545454,3.2510834020152606,1.4206549230626397,7.43990895697131,2.6685604236880116,1.0874226286428448,6.5487093493369315,0.42131578917354795,0.31754552087549015,-0.9290324302540686,0.04885027563275312,0.24330429351019822,0.5460279529233598,-0.23050213561285712,0.5948087389238708
statin_associated_diabetes,LBXHGB,LBXSBU,High-Low,23.0,42.0,0.42376111817026685,0.4782608695652174,0.34735315445975345,0.30952380952380953,1.2507865168539327,0.43302780063549623,3.6128555913676617,0.8594227744295789,0.36407979106708055,2.0286967948521726,0.5566643754791498,0.25281293447883757,0.4700440814234507,0.2528300900653413,0.7239089887790767,0.17453607765742285,0.5096341993003687,0.22004174756760342
statin_associated_diabetes,LBXHGB,LBXSBU,Low-High,62.0,49.0,0.3936369307548347,0.6612903225806451,0.30793650793650795,0.5714285714285714,2.9725275736986503,1.4804833530747676,5.968267159537965,2.977438746916389,1.4076363326988146,6.297891924004399,0.05356155073792523,0.8880369571451184,-0.3696759513379031,0.3531167300368204,-0.3893792799543332,0.358291399732217,-0.770174097379522,0.0836719665122965
statin_associated_diabetes,LBXHGB,LBXSCA,Low-Low,32.0,22.0,0.40685358255451715,0.625,0.3221601489757914,0.45454545454545453,2.3903596021423104,0.9397006664335091,6.080467144117153,1.7665062560153995,0.5956803740830201,5.238622066985595,0.5067150585580253,0.26044637038224483,0.11314849767019992,0.831700588906849,0.0987454567275933,0.8311434322007225,0.3543992484856676,0.5637304548522039
statin_associated_diabetes,LBXHGB,LBXSCR,Low-High,54.0,46.0,0.3958464443045941,0.6851851851851852,0.3087855297157623,0.6521739130434783,3.269601724724838,1.533128034816378,6.9728654069025655,4.135429530413856,1.85839905795269,9.20242470412097,0.3973884777252084,0.3088274843891192,0.28730853434462694,0.47781278920025416,-0.13573631894594876,0.7548867212919751,-0.006185822575954688,0.9888680897033568
statin_associated_diabetes,LBXHGB,LBXSKSI,Low-High,38.0,21.0,0.3961904761904762,0.7368421052631579,0.3083645443196005,0.6666666666666666,4.135537001029395,1.6164767868827878,10.580211498034542,4.333872598584429,1.3491747238174412,13.921437578979152,0.7563169363295729,0.08767643115669986,-0.16119291532943267,0.7662567412591843,0.2555459766962943,0.6581174378430577,-0.42011352545002845,0.48249958121049996
statin_associated_diabetes,LBXHGB,LBXSUA,Low-High,32.0,29.0,0.3977055449330784,0.40625,0.31216931216931215,0.6206896551724138,1.0481616062080434,0.4170145478433259,2.634542987553974,3.5425350816655166,1.332451527063196,9.418395003449685,-1.0084304177266177,0.020335288805169018,0.3040535931644649,0.5014515281103409,-1.0097569345524982,0.08711081691321546,-0.6169817696045264,0.23970391405182212
statin_associated_diabetes,LBXHGB,LBXTC,High-High,20.0,27.0,0.43312101910828027,0.2,0.35402455661664395,0.18518518518518517,0.356889987308797,0.09012567977378402,1.4132538402037458,0.44583467008876054,0.12987556658204474,1.5304537896093666,-0.4907542042086373,0.4225236365160405,-0.10474284639732617,0.8496253435892642,-0.6335942696082775,0.3031318923241729,-0.4550397971293506,0.40255187425635963
statin_associated_diabetes,LBXHGB,LBXWBCSI,High-High,26.0,23.0,0.4152595372107567,0.4230769230769231,0.3426165803108808,0.21739130434782608,1.0445156435835823,0.3800339497979248,2.870830172596287,0.5701707373095475,0.1619457119983251,2.007429932368171,-0.11026124838003909,0.8134579517852747,-0.5391607659166329,0.33967130549445745,-0.5761845706934275,0.24373785741419962,-0.3081094389753568,0.62823971961212
statin_associated_diabetes,LBXHGB,LBXWBCSI,Low-Low,30.0,21.0,0.41718555417185554,0.5333333333333333,0.3279639175257732,0.2857142857142857,1.5893697446578723,0.6231092968563887,4.054017807113594,0.8588749248156003,0.255661254304317,2.885326282561961,0.6902728222777612,0.12326828190355252,-0.8474548338875352,0.11841242400147688,0.2830817061626338,0.578862018531823,-1.1393738414573409,0.044500193872444936
statin_associated_diabetes,LBXHGB,LBXSASSI,High-High,23.0,37.0,0.42265372168284787,0.5652173913043478,0.3387438249823571,0.1891891891891892,1.7559296097934203,0.6033682116172663,5.110128003404149,0.47977687176950246,0.16625090264895,1.3845690039408842,0.9794623600631538,0.04320195576381294,-0.655428301623089,0.17036041167129468,0.3257044001145377,0.5076164849064472,-0.6206745199178989,0.20500296694519926
statin_associated_diabetes,LBXHGB,LBXSATSI,High-High,36.0,28.0,0.41787287602265577,0.4444444444444444,0.34018567639257297,0.25,1.121015250784562,0.4734297554437505,2.654406864041911,0.6762754466610811,0.22480604058438905,2.0344136597386604,0.22803412560461903,0.5903089957686665,-0.24605463520463441,0.6259011907794292,0.22042155587498852,0.5993784818596216,0.2974174628916327,0.5619744115958912
statin_associated_diabetes,LBXHGB,LBXSAPSI,Low-High,29.0,21.0,0.39641943734015345,0.7241379310344828,0.314070351758794,0.5238095238095238,3.8501682703701947,1.3444124365898216,11.026226258191135,2.3907045335616766,0.7892164953630006,7.241952240447686,0.49727937252596255,0.30039308459068514,-0.305407025460972,0.5546056966072044,0.240793567627045,0.6487380649893276,-0.16017565077016482,0.7849316391756123
statin_associated_diabetes,LBXHSCRP,LBXPLTSI,High-High,48.0,58.0,0.394888178913738,0.625,0.33287671232876714,0.39655172413793105,2.525617776224082,1.1685675515202387,5.458601980930155,1.325984685088951,0.6585840180958665,2.6697206989230455,0.09585736265338528,0.8042791143058043,0.11846685629845993,0.7392194010566145,0.11378097105832283,0.7526504276954591,-0.21776137284455904,0.5055907433408552
statin_associated_diabetes,LBXHSCRP,LBXPLTSI,Low-Low,23.0,26.0,0.42115509409474366,0.4782608695652174,0.33440721649484534,0.3076923076923077,1.264203233256351,0.43759054857103447,3.6522950968543904,0.9140545743048151,0.31153885910656504,2.681834834998118,0.41666582224177157,0.384829618416621,-0.43808832720959023,0.3770376295548892,0.4528314459133763,0.4760028177016372,0.5594138994863121,0.4469243445546064
statin_associated_diabetes,LBXHSCRP,LBXSAL,High-Low,43.0,42.0,0.39552238805970147,0.6976744186046512,0.3193224592220828,0.5714285714285714,3.451892583864304,1.472053671282492,8.094516282246849,2.821499615415219,1.2609487370059282,6.313389153861219,0.47653991838320997,0.2622155915636205,-0.0800545588903609,0.8583024586187635,-0.04136056483436158,0.9161252400218667,0.2669212968522332,0.486071232004035
statin_associated_diabetes,LBXHSCRP,LBXSAL,Low-High,20.0,28.0,0.4246913580246914,0.45,0.3404657016991819,0.21428571428571427,1.118846894635471,0.3589806736132428,3.4871469849212997,0.5593721144967682,0.1762061573542379,1.775744770641297,0.6537428660696489,0.21890781589301533,-0.2855150121596217,0.608550896813826,1.452151397528555,0.025247871367544323,0.07933985699560046,0.8903491376502514
statin_associated_diabetes,LBXHSCRP,LBXSBU,High-High,25.0,21.0,0.3853564547206166,0.8,0.3110079575596817,0.5238095238095238,5.943153432745438,1.7125445656650102,20.624907189751355,2.4249201277955272,0.8000839326957391,7.349525950828024,0.6491473922451648,0.24024094325746537,-0.2825019010731001,0.5693560971783143,0.5077856302795727,0.427652860736335,0.2536643883228296,0.6779954432582758
statin_associated_diabetes,LBXHSCRP,LBXSCR,High-High,32.0,28.0,0.3883183568677792,0.75,0.31120053655264923,0.5357142857142857,4.5389323359401565,1.6137352978970643,12.766596093603761,2.539767970338476,0.9630323713007127,6.698031691754045,0.5252423968647274,0.2657775174974695,-0.08968997677117356,0.839724423350337,0.3099174179037019,0.5699494686649546,0.024780395011443412,0.9604646575201138
statin_associated_diabetes,LBXHSCRP,LBXSUA,High-High,33.0,40.0,0.39487179487179486,0.48484848484848486,0.31805929919137466,0.425,1.4444907890163363,0.5908505844272063,3.531440425967971,1.5957446808510638,0.6986619025841418,3.644682896041828,-0.6455698241917562,0.12697547396115988,-0.2762187548204521,0.4840696905561973,-0.31465407018343255,0.5135193050452893,-0.37298871025298413,0.35938877196422614
statin_associated_diabetes,LBXHSCRP,LBXSUA,Low-Low,21.0,23.0,0.42283163265306123,0.47619047619047616,0.33225806451612905,0.17391304347826086,1.2460600897742538,0.41171983619813646,3.771170613652471,0.46355293590987096,0.11965306686839403,1.7958697592516213,0.5269781954698578,0.2924691466015418,-1.2269377013271083,0.04353179547607044,1.269196226403447,0.03790486597662296,0.7110297088326749,0.3462142000026719
statin_associated_diabetes,LBXHSCRP,LBXWBCSI,High-High,42.0,54.0,0.39191789608723543,0.5714285714285714,0.3262135922330097,0.42592592592592593,2.0541645488497493,0.9187566616186181,4.592719889853353,1.5401230198058742,0.7527147480407662,3.1512321530964624,-0.3289004865011872,0.4053101193912573,-0.0839172417797794,0.8252813356404785,-0.3362069403657739,0.36786801102049693,-0.17148608296624435,0.6328107409395519
statin_associated_diabetes,LBXHSCRP,LBXWBCSI,Low-Low,33.0,38.0,0.42938931297709926,0.21212121212121213,0.3458005249343832,0.2894736842105263,0.3760317305140846,0.12853193807460261,1.1001146055336513,0.7907798362774665,0.31666301932986674,1.9747577433777004,-0.5388482110921184,0.27710935034443973,0.0781573354786175,0.8595098477619271,-0.6416939710592631,0.23011855825252692,0.08751123720781523,0.8453643051064267
statin_associated_diabetes,LBXHSCRP,LBXSASSI,High-High,21.0,29.0,0.3963730569948187,0.5714285714285714,0.32251235003528583,0.41379310344827586,2.003222341568206,0.6556845641494513,6.120168094796479,1.499609679937549,0.5712558338135982,3.9366410967738052,-0.12698265099327802,0.7985632611870854,-0.0862211008202039,0.8422986297037978,-0.06944108037587289,0.894634427404069,-0.057918016895408285,0.8980864767185676
statin_associated_diabetes,LBXHSCRP,LBXSAPSI,High-High,33.0,31.0,0.39063502245028864,0.6363636363636364,0.32117722328854764,0.3870967741935484,2.6822969647251846,1.0626119414426107,6.770785012265465,1.354126801887996,0.5269933996826395,3.4794731711927684,-0.07588362047221875,0.8609069569391739,-0.5726880215534165,0.21166636847793863,-0.13278446928157336,0.7602305778607703,-0.4839546290405636,0.2809343609834257
statin_associated_diabetes,LBXHSCRP,LBXSAPSI,Low-Low,34.0,60.0,0.4219948849104859,0.5588235294117647,0.3317307692307692,0.3333333333333333,1.7228150716710215,0.7099998789702352,4.18041165793108,1.019150484507258,0.49965850866833067,2.0787551738878487,0.9641179793811888,0.02362751226627308,-0.11529505487576737,0.7525006454138872,1.403745105444933,0.007800087197467914,0.2883390873990331,0.455403055501324
statin_associated_diabetes,LBXPLTSI,LBXSAL,High-Low,30.0,23.0,0.3993730407523511,0.5333333333333333,0.3211249182472204,0.43478260869565216,1.7109127789046652,0.6706347892112867,4.364853395783273,1.6433819373799028,0.5640871486025446,4.787742813849207,-0.3841573764958708,0.38905785400269277,-0.7530751807756483,0.13881398088997665,-0.15774190649913503,0.7318000509269869,-0.3088974087568676,0.5368267799552754
statin_associated_diabetes,LBXPLTSI,LBXSBU,High-Low,28.0,62.0,0.4039820166987797,0.35714285714285715,0.3325892857142857,0.2903225806451613,0.8371508919562931,0.3066890408997335,2.285121156749576,0.8337831900069048,0.4025989477235245,1.7267665796670166,-0.881695662208868,0.055352761232226703,-0.3270041502217961,0.3508571997729346,-0.11297391472572875,0.8050723556827497,0.16440195615823366,0.6250518361718909
statin_associated_diabetes,LBXPLTSI,LBXSBU,Low-High,25.0,23.0,0.3998716302952503,0.56,0.31417624521072796,0.4782608695652174,1.8918099089989888,0.6781875566784165,5.27721969614938,2.0071878172588833,0.6941133085502996,5.80424389523217,-0.10204982370685613,0.8275676808962761,-0.4875047239677776,0.3225103775167987,-0.532057856993315,0.37197676525853485,-1.0199540762467751,0.08685798107515105
statin_associated_diabetes,LBXPLTSI,LBXSCA,High-High,26.0,55.0,0.4080717488789238,0.5,0.33074204946996466,0.4,1.4501960784313725,0.5333200798455164,3.943351741991253,1.358336386371239,0.6631206882437556,2.782416189467228,0.016322117505086175,0.9715945303615731,0.15679771490665678,0.6592901323490539,-0.41665024704470677,0.4130059579426901,-0.09235803997404524,0.7945945809789957
statin_associated_diabetes,LBXPLTSI,LBXSCR,High-Low,37.0,34.0,0.40063694267515926,0.4594594594594595,0.3243606998654105,0.5294117647058824,1.2767585578953486,0.5463571840037363,2.983602051708105,2.33421259224368,0.9644564114170836,5.649346472572424,-0.6665440408632435,0.1045431390781004,0.3028009589601283,0.4738942656722783,0.2731102468757017,0.5041908353691652,1.0428744906999612,0.009098289828933551
statin_associated_diabetes,LBXPLTSI,LBXSCR,Low-High,31.0,31.0,0.4011553273427471,0.45161290322580644,0.31225806451612903,0.3870967741935484,1.236565033687336,0.49062353274565573,3.1166321639342556,1.411050250059538,0.549012449010951,3.626625975021141,-0.6020319369780157,0.16364888980160663,-0.928456134387471,0.03963162904764144,-0.6316124893196339,0.3183724885186593,-1.4070050568877257,0.006939093155370632
statin_associated_diabetes,LBXPLTSI,LBXTC,High-High,26.0,45.0,0.41827541827541825,0.38461538461538464,0.34405594405594403,0.35555555555555557,0.8848438264272238,0.3173148618165135,2.4674186159585205,1.0658349823625568,0.4766317649276183,2.383400128189749,-0.08819852511730114,0.8512250437988281,0.4282296104408809,0.2704019656632062,0.10444190985331164,0.8259439065300691,0.38652227116388505,0.28726583376934645
