outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,combination_type,n_samples,n_cases,beta_comp,p_comp,aic_comp,beta_A,p_A,aic_A,beta_B,p_B,aic_B,p_gain,aic_gain
hypertension_binary,Hypertension,LBXSCA,Calcium (mg/dL),LBXGH,"Glycohemoglobin (HbA1c, %)",Ratio,5404,1899.0,-0.5970499162871735,7.398938965011548e-79,6605.9570238786255,0.11721859071271726,4.3678172030812926e-05,6994.151199356767,0.5793811943177134,4.202099969196941e-59,6669.150710559797,5.679327791549613e+19,63.19368668117113
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),LBXTR,Triglycerides (mg/dL),Difference,2806,403.0,-0.6020699139603808,2.1956893517372703e-34,2160.610151460495,-0.3754052628781449,5.421583435159036e-10,2271.5250396991323,0.452133994166418,3.8264124382977946e-22,2223.759688444602,1742692988546.0645,63.14953698410682
diabetes_binary,Diabetes,LBXTR,Triglycerides (mg/dL),LBDLDL,LDL Cholesterol (mg/dL),Difference,2806,403.0,0.6020699139603808,2.1956893517372703e-34,2160.610151460495,0.452133994166418,3.8264124382977946e-22,2223.759688444602,-0.3754052628781449,5.421583435159036e-10,2271.5250396991323,1742692988546.0645,63.14953698410682
diabetes_binary,Diabetes,LBXSAL,Albumin (g/dL),BMXWAIST,Waist Circumference (cm),Ratio,5613,737.0,-0.9318863701380216,4.257657912501051e-71,3973.6018568540567,-0.39850119031335207,7.428244309813891e-25,4263.042961863368,0.7148943042726063,1.1347205322109442e-69,4036.425505959336,26.651284709352847,62.8236491052794
arthritis_binary,Arthritis,LBXSCA,Calcium (mg/dL),LBXSAL,Albumin (g/dL),Difference,4900,1524.0,0.36248251283374694,6.582282462047767e-30,5944.818554486343,0.113778515607057,0.00024114551028890852,6065.620715912259,-0.26188006967478705,4.1198887868346316e-17,6007.25734046686,6259058025220.21,62.43878598051742
arthritis_binary,Arthritis,LBXSAL,Albumin (g/dL),LBXSCA,Calcium (mg/dL),Difference,4900,1524.0,-0.36248251283374694,6.582282462047767e-30,5944.818554486343,-0.26188006967478705,4.1198887868346316e-17,6007.25734046686,0.113778515607057,0.00024114551028890852,6065.620715912259,6259058025220.21,62.43878598051742
hypertension_binary,Hypertension,LBXSCA,Calcium (mg/dL),LBXSAL,Albumin (g/dL),Ratio,5408,1900.0,0.35643552129325756,3.5827973938747534e-33,6862.695819868739,0.11661566632398272,4.749188133667396e-05,6999.001252417089,-0.272973486221388,4.897345420153763e-21,6924.957903703611,1366905488020.7283,62.2620838348721
hypertension_binary,Hypertension,LBXHGB,Hemoglobin (g/dL),LBXTR,Triglycerides (mg/dL),Ratio,2606,931.0,-0.43897424751977865,6.484417994178304e-19,3310.6426569007053,-0.1114807359157643,0.006294508259548299,3393.8221948683777,0.2550807657149843,1.1082697144955415e-06,3372.3845856986127,1709127504566.3984,61.74192879790735
hypertension_binary,Hypertension,diastolic_bp,Diastolic BP (mmHg),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,5143,1813.0,-0.41223653323354664,2.8733892183847716e-27,6538.240986164094,0.26646834946668446,5.837124073034802e-18,6601.413354006556,0.2918024424887952,4.856932745836299e-15,6599.892964544371,2031442185.3075807,61.6519783802778
high_cholesterol_binary,High Cholesterol,LBXPLTSI,Platelet Count (10^3/uL),BMXBMI,Body Mass Index (kg/m2),Ratio,5427,1767.0,-0.33806859653705135,6.988969419096178e-26,6733.153157715185,-0.15230955421247702,3.700144792131517e-07,6826.521325501371,0.21819121559538757,2.3754528111117775e-14,6794.630897618151,339885993007.96106,61.47773990296537
stroke_binary,Stroke,LBXHGB,Hemoglobin (g/dL),LBXSCR,Creatinine Kidney (mg/dL),Ratio,4905,239.0,-0.6895282301470442,1.4573731217122185e-22,1815.710842863286,-0.2957148720326264,1.8859234062108091e-06,1892.7443180331586,0.23955701129368934,1.1775983331278206e-08,1876.9956038848554,80802803042250.44,61.284761021569466
diabetes_binary,Diabetes,LBXSAPSI,Alkaline Phosphatase (U/L),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,5883,797.0,-1.030333811655232,6.009169904655376e-17,4543.833935479548,-0.11252709627802039,0.011291745952336514,4664.016478547184,0.2503944152285414,1.2827913821842742e-15,4604.743902548818,21.347231024213183,60.90996706927035
hypertension_binary,Hypertension,LBXSAL,Albumin (g/dL),LBXTR,Triglycerides (mg/dL),Ratio,2597,930.0,-0.43726626572781013,1.1404819691085416e-18,3302.4900055661747,-0.1963917363789205,1.963595905369592e-06,3369.239270449146,0.25608572706298355,1.0723218832500439e-06,3363.1573368682452,940235718139.608,60.66733130207058
arthritis_binary,Arthritis,LBXSAL,Albumin (g/dL),systolic_bp,Systolic BP (mmHg),Ratio,4670,1457.0,-0.5101134830717792,7.322980056807938e-51,5559.042719642333,-0.24972595347215854,4.337539409114852e-15,5738.728570229472,0.42365209373443796,7.840693261293174e-40,5619.302850964861,107069706601.26181,60.26013132252774
hypertension_binary,Hypertension,LBXSNASI,Sodium (mmol/L),LBXGLU,Fasting Glucose (mg/dL),Ratio,2599,931.0,-0.5780051821222919,5.223198116426215e-37,3211.7998321854507,0.030505166040332335,0.4562521561489582,3394.537036104115,0.49582123767539693,2.3517134427011816e-22,3271.7187052200175,450243967446951.2,59.918873034566786
hypertension_binary,Hypertension,LBXHGB,Hemoglobin (g/dL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2655,945.0,-0.5692419145359737,1.9791420791644492e-38,3275.6179078014293,-0.10681391689036779,0.008282776500414871,3454.0577689864394,0.4954404542061454,1.0889553542901907e-22,3335.428939170739,5502158565341221.0,59.8110313693096
diabetes_binary,Diabetes,LBXTC,Total Cholesterol (mg/dL),BMXBMI,Body Mass Index (kg/m2),Ratio,6637,788.0,-0.778754561847044,1.3818964796377622e-58,4530.611685647937,-0.15349320907741293,0.0001140703997207088,4825.454841683351,0.5527988803943933,5.045123251280467e-56,4590.363391340705,365.0869168291788,59.751705692768155
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),BMXBMI,Body Mass Index (kg/m2),Ratio,5303,1732.0,-0.32041809300363855,3.7075565516424407e-25,6591.894018959942,-0.1450794561557231,7.090702652062193e-07,6679.68651628325,0.20963575204753032,3.998065742362259e-13,6651.575913913306,1078355970212.0049,59.68189495336446
hypertension_binary,Hypertension,LBXSCR,Creatinine Kidney (mg/dL),LBXSAL,Albumin (g/dL),Ratio,5410,1900.0,0.9887043436689489,6.414762456496055e-60,6659.2969596609955,0.831678232512139,7.735205043346477e-52,6718.715046481842,-0.273023923210648,4.7713117462123446e-21,6926.635780346481,120584434.66621661,59.41808682084684
hypertension_binary,Hypertension,LBXSBU,BUN Kidney (mg/dL),LBXSAL,Albumin (g/dL),Ratio,5408,1900.0,0.7415587651950033,2.217875653439253e-84,6528.257170722875,0.6562749620810527,1.3275018441808526e-77,6587.353140603242,-0.272973486221388,4.897345420153763e-21,6924.957903703611,5985465.605893187,59.09596988036628
arthritis_binary,Arthritis,LBXSAL,Albumin (g/dL),LBXSCA,Calcium (mg/dL),Ratio,4900,1524.0,-0.3572375544578899,3.536252738372545e-29,5948.349870023757,-0.26188006967478705,4.1198887868346316e-17,6007.25734046686,0.113778515607057,0.00024114551028890852,6065.620715912259,1165043646945.52,58.90747044310319
arthritis_binary,Arthritis,LBXSNASI,Sodium (mmol/L),LBXGH,"Glycohemoglobin (HbA1c, %)",Ratio,4899,1525.0,-0.3839389738813429,2.4475554549622476e-35,5920.707209291811,-0.012671228289184135,0.6811890668684244,6079.839117772817,0.30047917488460996,1.4024248994130055e-22,5979.24143279723,5729900405605.467,58.534223505419504
arthritis_binary,Arthritis,LBXHGB,Hemoglobin (g/dL),BMXWAIST,Waist Circumference (cm),Ratio,4753,1452.0,-0.5219718654272846,6.695906199710678e-51,5607.992021693724,-0.17212740770097631,4.3438834444056125e-08,5824.336825142755,0.43475412692422305,4.622316052887043e-41,5666.518596413945,6903197140.197047,58.5265747202202
heart_attack_binary,Heart Attack,LBXPLTSI,Platelet Count (10^3/uL),LBXGH,"Glycohemoglobin (HbA1c, %)",Ratio,5005,245.0,-0.7958919889231747,4.882903174162444e-24,1845.392485462794,-0.5538246709822258,6.988661609661485e-13,1903.3751671833434,0.3278013139955042,3.06916312042385e-14,1913.890990141972,6285529347.917694,57.98268172054941
hypertension_binary,Hypertension,LBXWBCSI,WBC Count (10^3/uL),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,5401,1893.0,-0.44211319187252623,1.592109666860586e-26,6860.169812474365,0.2574909107882914,0.00040619283558533274,6985.642171665095,0.28902981042588816,8.683608740812605e-16,6917.802038885605,54541523875.898865,57.63222641123957
diabetes_binary,Diabetes,systolic_bp,Systolic BP (mmHg),LBDHDD,HDL Cholesterol (mg/dL),Ratio,6160,768.0,0.6161176580713814,2.34466637947163e-62,4347.671767448369,0.5383040735193989,1.7469543172574589e-53,4404.609342726374,-0.4849018059884037,4.709497143225058e-25,4516.587226325524,745075859.2150474,56.93757527800517
diabetes_binary,Diabetes,LBXSNASI,Sodium (mmol/L),BMXBMI,Body Mass Index (kg/m2),Ratio,5808,781.0,-0.619605911946348,1.0707502145706464e-43,4373.935376735793,-0.1225150901990909,0.0013482321728875608,4579.710007064939,0.4451997125429543,3.875102439928404e-37,4430.757460860522,3619053.619785879,56.82208412472846
heart_attack_binary,Heart Attack,LBXTC,Total Cholesterol (mg/dL),LBXGH,"Glycohemoglobin (HbA1c, %)",Ratio,4923,243.0,-0.7209590191313112,4.502913226166934e-23,1834.5477406444224,-0.5021006963833495,2.1565361101923412e-11,1891.199697514779,0.3199536422327151,2.280709092928148e-13,1896.8735356497045,5064963454.491398,56.65195687035657
hypertension_binary,Hypertension,LBXPLTSI,Platelet Count (10^3/uL),LBXTR,Triglycerides (mg/dL),Ratio,2606,931.0,-0.4326865361967047,1.0109457545449435e-17,3316.0905423825006,-0.10883364903863887,0.009137890433957466,3394.3861341336924,0.2550807657149843,1.1082697144955415e-06,3372.3845856986127,109627020986.34425,56.29404331611204
arthritis_binary,Arthritis,LBXSAL,Albumin (g/dL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2379,755.0,-0.45046207174863645,4.79692162560237e-23,2874.0420528967297,-0.26392446666503994,3.406596010248589e-09,2941.423812492826,0.29290340919748387,3.706458265643719e-11,2930.2709630581485,772674343033.1288,56.22891016141875
diabetes_binary,Diabetes,LBXSCR,Creatinine Kidney (mg/dL),LBDHDD,HDL Cholesterol (mg/dL),Ratio,5893,799.0,0.5360276655069518,6.2013029941222206e-30,4510.331265124213,0.38361833866669454,8.482196859007944e-16,4584.934760341228,-0.46718836831059707,8.816749718996579e-24,4566.460186791334,1421757.6092239576,56.128921667121176
diabetes_binary,Diabetes,LBXSBU,BUN Kidney (mg/dL),LBXTC,Total Cholesterol (mg/dL),Ratio,5891,799.0,0.6696394598612991,4.279958873504828e-70,4319.882366263837,0.5970073250010213,8.135209228112016e-61,4374.762490379264,-0.2436114059110148,2.253930918737046e-09,4643.412943937305,1900768084.1218343,54.88012411542695
hypertension_binary,Hypertension,LBXSNASI,Sodium (mmol/L),BMXWAIST,Waist Circumference (cm),Ratio,5133,1776.0,-0.7358214330537364,6.151973182407203e-96,6113.71605978688,0.03266424428462366,0.26643103794674594,6623.645855521685,0.6556527234959634,2.6550679588410067e-90,6168.485443863317,431579.89804534655,54.769384076437746
high_cholesterol_binary,High Cholesterol,LBXSCA,Calcium (mg/dL),LBXGH,"Glycohemoglobin (HbA1c, %)",Ratio,5382,1763.0,-0.5777627071507933,1.038351255929097e-74,6435.374592732998,0.10585727656857027,0.00028403944892420573,6798.425486326894,0.5550948524830899,2.8014436187746175e-57,6489.4418335873215,2.6979729670264026e+17,54.067240854323245
hypertension_binary,Hypertension,diastolic_bp,Diastolic BP (mmHg),LBXSAL,Albumin (g/dL),Ratio,5149,1819.0,0.3497065561304332,2.119751244114535e-29,6557.476533376486,0.26555091091711913,6.8875331785424694e-18,6614.264326617022,-0.2638514634481174,5.561379465242743e-19,6611.03936817612,26236000477.338318,53.56283479963349
heart_attack_binary,Heart Attack,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXTC,Total Cholesterol (mg/dL),Ratio,4923,243.0,0.5083735679592021,1.119207099460211e-26,1838.530778558369,0.3199536422327151,2.280709092928148e-13,1896.8735356497045,-0.5021006963833495,2.1565361101923412e-11,1891.199697514779,20377900515714.426,52.668918956409925
high_cholesterol_binary,High Cholesterol,LBXSNASI,Sodium (mmol/L),BMXWAIST,Waist Circumference (cm),Ratio,5110,1660.0,-0.46856942556441944,4.229103751185892e-46,6226.587148262855,0.034323354770045465,0.2515051883519781,6446.124428319917,0.38993626748515064,3.0751993771372924e-37,6279.16850691708,727151556.9403965,52.58135865422446
diabetes_binary,Diabetes,LBXWBCSI,WBC Count (10^3/uL),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2806,403.0,0.46252771413712723,3.993398420319642e-21,2219.600000445733,0.29248072759128424,7.932222499552101e-09,2279.292490663377,-0.3754052628781449,5.421583435159036e-10,2271.5250396991323,135763649516.47067,51.92503925339952
diabetes_binary,Diabetes,LBXSASSI,AST Liver Enzyme (U/L),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,5878,800.0,-0.32004564978354777,1.2459322378142975e-12,4624.837953232698,0.0012547869871775126,0.9736056954410763,4680.788602793553,0.07039895112778764,0.035839579712639326,4676.688300612659,28765271998.669567,51.85034737996102
high_cholesterol_binary,High Cholesterol,BMXBMI,Body Mass Index (kg/m2),LBXPLTSI,Platelet Count (10^3/uL),Ratio,5427,1767.0,0.37883587884539366,3.2697138775641105e-24,6742.782276334598,0.21819121559538757,2.3754528111117775e-14,6794.630897618151,-0.15230955421247702,3.700144792131517e-07,6826.521325501371,7265017368.680147,51.84862128355326
high_cholesterol_binary,High Cholesterol,LBXHGB,Hemoglobin (g/dL),LBXTR,Triglycerides (mg/dL),Ratio,2589,865.0,-0.6789108062428157,6.6708678738926e-33,3124.0896911523705,-0.017150831688583276,0.6803003933743166,3302.466348240818,0.6387997921868626,1.0889795641898092e-23,3175.8083302584573,1632440613.0897708,51.71863910608681
diabetes_binary,Diabetes,LBXSBU,BUN Kidney (mg/dL),LBXSAL,Albumin (g/dL),Ratio,5897,800.0,0.6566302145418742,3.065022119285172e-66,4329.059187112684,0.5968912154788165,7.350462093049586e-61,4379.985031150027,-0.41372114059575954,1.1332605143149437e-28,4562.421075049553,239817.5871815199,50.92584403734236
hypertension_binary,Hypertension,LBXSAL,Albumin (g/dL),BMXWAIST,Waist Circumference (cm),Ratio,5133,1776.0,-0.7334481441302441,3.8701928026873516e-95,6118.3271314886415,-0.2630004621122947,1.2122832203035369e-18,6545.462771819722,0.6556527234959634,2.6550679588410067e-90,6168.485443863317,68602.98941689424,50.158312374675916
diabetes_binary,Diabetes,LBXSUA,Uric Acid (mg/dL),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2793,402.0,0.44911697562667285,6.015233050386549e-21,2215.0918533707904,0.2957121632365962,1.2731916957240309e-08,2273.7691778738604,-0.3709149890671321,8.952777594485164e-10,2264.998436417603,148835091167.579,49.90658304681256
diabetes_binary,Diabetes,LBXSKSI,Potassium (mmol/L),LBXTR,Triglycerides (mg/dL),Ratio,2820,409.0,-0.8003771150148921,3.504835862900779e-21,2219.759940901812,0.18766005259930074,0.0003862368244150157,2326.4313072596874,0.39799412602913486,3.2245057978940514e-15,2269.3498033534147,920016.207328262,49.589862451602585
hypertension_binary,Hypertension,LBXSNASI,Sodium (mmol/L),LBXTR,Triglycerides (mg/dL),Ratio,2597,930.0,-0.4058745454182276,9.899298493860141e-17,3313.644360552276,0.030085474356983864,0.4626657499843516,3391.6123058085022,0.25608572706298355,1.0723218832500439e-06,3363.1573368682452,10832301742.543999,49.512976315969354
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),LBXTR,Triglycerides (mg/dL),Ratio,2580,863.0,-0.6793078757223577,1.5632556675365912e-32,3115.3674697254087,-0.11265408717689714,0.00686062215748704,3285.2393537443695,0.6430172453237801,7.89833987139596e-24,3164.8489204835046,505249399.40517336,49.48145075809589
diabetes_binary,Diabetes,BMXBMI,Body Mass Index (kg/m2),LBXTC,Total Cholesterol (mg/dL),Ratio,6637,788.0,0.5797705593446091,3.6524330697656525e-67,4540.923393209225,0.5527988803943933,5.045123251280467e-56,4590.363391340705,-0.15349320907741293,0.0001140703997207088,4825.454841683351,138130477818.83575,49.439998131480024
diabetes_binary,Diabetes,LBDHDD,HDL Cholesterol (mg/dL),LBXSCR,Creatinine Kidney (mg/dL),Ratio,5893,799.0,-0.5719955757873741,3.0707606223676195e-32,4517.302522932179,-0.46718836831059707,8.816749718996579e-24,4566.460186791334,0.38361833866669454,8.482196859007944e-16,4584.934760341228,287119407.96605253,49.157663859155036
diabetes_binary,Diabetes,LBXHGB,Hemoglobin (g/dL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2889,416.0,-1.6911357452033446,5.396519780879203e-110,1565.6006217597303,-0.12916233297963078,0.01288922933677234,2379.2877001206625,1.8673586970446785,4.944661259529004e-83,1614.5746304475529,9.162685323694705e+26,48.97400868782256
high_cholesterol_binary,High Cholesterol,LBXHGB,Hemoglobin (g/dL),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,5384,1761.0,-0.22713003707927326,7.072921584587938e-13,6755.755488042236,-0.007421178082647119,0.7982761245859549,6810.297008206693,0.067830014195771,0.016628146578219476,6804.645630081267,23509587062.93676,48.89014203903116
arthritis_binary,Arthritis,LBXHGB,Hemoglobin (g/dL),BMXBMI,Body Mass Index (kg/m2),Ratio,4939,1522.0,-0.38341626025593306,1.5011822385466833e-31,5960.556310479668,-0.1808621574279934,4.278376541484369e-09,6070.202742068682,0.2964793252017877,3.1509475622920398e-22,6009.275664675687,2098977380.2163544,48.719354196018685
diabetes_binary,Diabetes,diastolic_bp,Diastolic BP (mmHg),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,6124,763.0,-0.6099952296941366,3.004621223923358e-22,4480.938597964257,0.09703357279624233,0.016123137422797612,4602.991960906247,0.2738868200380153,2.9658082300096128e-18,4528.538326216482,9870.822339918559,47.59972825222576
diabetes_binary,Diabetes,LBXTR,Triglycerides (mg/dL),LBXTC,Total Cholesterol (mg/dL),Difference,2832,411.0,0.5884479575372014,3.052387756133235e-19,2247.8270676051534,0.38775536797461985,2.4208702042508608e-11,2295.0066830867527,-0.2758989213085599,1.972493836930776e-06,2325.848309699735,79310703.54303935,47.179615481599285
diabetes_binary,Diabetes,LBXTC,Total Cholesterol (mg/dL),LBXTR,Triglycerides (mg/dL),Difference,2832,411.0,-0.5884479575372014,3.052387756133235e-19,2247.8270676051534,-0.2758989213085599,1.972493836930776e-06,2325.848309699735,0.38775536797461985,2.4208702042508608e-11,2295.0066830867527,79310703.54303935,47.179615481599285
high_cholesterol_binary,High Cholesterol,LBXSCA,Calcium (mg/dL),LBXSAL,Albumin (g/dL),Difference,5386,1763.0,0.2451402233336454,8.385430203207832e-17,6744.24993828219,0.10530668726403032,0.00030457658321124485,6801.730944203903,-0.14144653339591454,1.0811283791529854e-06,6790.998864979955,12892938739.617697,46.748926697765455
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),LBXSCA,Calcium (mg/dL),Difference,5386,1763.0,-0.2451402233336454,8.385430203207832e-17,6744.24993828219,-0.14144653339591454,1.0811283791529854e-06,6790.998864979955,0.10530668726403032,0.00030457658321124485,6801.730944203903,12892938739.617697,46.748926697765455
high_cholesterol_binary,High Cholesterol,LBXPLTSI,Platelet Count (10^3/uL),LBXTR,Triglycerides (mg/dL),Ratio,2589,865.0,-0.6859846125938558,1.4883477494344568e-31,3129.350676487219,-0.16425026955446653,0.00014834798292518263,3287.815860952658,0.6387997921868626,1.0889795641898092e-23,3175.8083302584573,73167011.17756924,46.457653771238256
hypertension_binary,Hypertension,LBXSCA,Calcium (mg/dL),LBXTR,Triglycerides (mg/dL),Ratio,2594,929.0,-0.3969448376226039,3.558345239361597e-16,3312.8773202282428,0.18044448619416997,1.327066604485928e-05,3369.1275515275893,0.2563801125468882,1.064824866929531e-06,3359.3094034030482,2992472048.9475923,46.432083174805484
