outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,anomaly_type,gate,n_samples,n_cases,p00,p10,p01,p11,or10,or01,or11,beta1,p1,beta2,p2,beta3,p3
heart_attack_binary,Heart Attack,LBXHGB,Hemoglobin (g/dL),LBXWBCSI,WBC Count (10^3/uL),TwoSided-TwoSided,AND,5018,246.0,0.04669260700389105,0.03333333333333333,0.06028833551769332,0.10309278350515463,0.7159921010804823,1.3191504046487295,2.3912319086023968,-0.3509442692297471,0.11590833401424709,0.26991711664620094,0.11827221920044721,0.934055687679735,0.009225895640695514
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),BMXBMI,Body Mass Index (kg/m2),High-High,OR,4923,229.0,0.038,0.1136890951276102,0.05787037037037037,0.05,3.265843780135005,1.5791893794629386,1.5361083392729864,1.1778279804433724,9.389100672182324e-12,0.44149093036492676,0.046760910955240265,-1.3323295990354187,0.04055564844682155
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),BMXWAIST,Waist Circumference (cm),High-High,OR,4750,216.0,0.03667355371900827,0.11029411764705882,0.06280193236714976,0.05357142857142857,3.276869615579526,1.7856939646413328,1.712641416625676,1.1805961105420677,5.021573921188544e-11,0.5654276534348075,0.010126622993135343,-1.3493669338242882,0.0385882355805006
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),LBXTC,Total Cholesterol (mg/dL),TwoSided-TwoSided,OR,4694,223.0,0.03744708563985672,0.07369942196531792,0.06368563685636856,0.05181347150259067,2.05497464343918,1.7583176043045894,1.464701511023037,0.7154563295084995,3.840654358358071e-05,0.5586679316472335,0.0017188991660866877,-0.9343651672982638,0.01888698409838309
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),LBDLDL,LDL Cholesterol (mg/dL),TwoSided-TwoSided,OR,2249,103.0,0.03438975050573163,0.06481481481481481,0.07848837209302326,0.04081632653061224,1.9704579261368178,2.409219478633132,1.3245492371705962,0.6657913470103182,0.012605972405334134,0.8719368069233123,0.0003926245371196398,-1.35972686028748,0.025801008549761584
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),LBXSASSI,AST Liver Enzyme (U/L),Low-High,AND,4661,223.0,0.05005213764337852,0.022556390977443608,0.048223350253807105,0.09375,0.4605849975888388,0.983177408477009,2.2462249614791987,-0.8255802754354062,0.016772794680515936,-0.03914516045190489,0.8738426819018161,1.5393837809210125,0.036578082955507546
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),LBXSKSI,Potassium (mmol/L),Low-Low,AND,4673,223.0,0.0485779008306066,0.02195121951219512,0.06716417910447761,0.13636363636363635,0.4622813029949061,1.4428868361468277,3.506724971841251,-0.8219477502616023,0.01720957895788095,0.34369993974266544,0.1776303990925613,1.6072102197293532,0.032434661378993736
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),LBXSCA,Calcium (mg/dL),Low-High,AND,4673,223.0,0.04929577464788732,0.022388059701492536,0.05405405405405406,0.1,0.4644369419960908,1.1228093590546493,2.448404893259774,-0.8172204051499238,0.01794228990204506,0.09716374845364971,0.6747661787222288,1.4821967087431729,0.043235265184432665
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),LBXHGB,Hemoglobin (g/dL),Low-High,AND,4783,227.0,0.05165394402035623,0.02358490566037736,0.02926829268292683,0.10526315789473684,0.46400002371051824,0.5745593888630275,2.6167076167076164,-0.8131279603937978,0.01318434794726762,-0.5913924350589668,0.04999430633514833,2.174607152393964,0.012168731063907161
stroke_binary,Stroke,diastolic_bp,Diastolic BP (mmHg),BMXWAIST,Waist Circumference (cm),High-Low,AND,4750,216.0,0.04823651452282158,0.047505938242280284,0.017543859649122806,0.11764705882352941,1.0048811594589995,0.37299488016354787,3.1743492173311427,-0.01602888641716497,0.9469999262651253,-1.0431514233997348,0.004214468392379209,2.0264775566100486,0.019449759376620964
stroke_binary,Stroke,diastolic_bp,Diastolic BP (mmHg),LBXSAPSI,Alkaline Phosphatase (U/L),Low-Low,AND,4674,223.0,0.046736292428198434,0.06265664160401002,0.03233830845771144,0.13953488372093023,1.3851449100193016,0.7050714972770605,3.5260538532961934,0.30999060326855044,0.15939846687385484,-0.383259410342028,0.18957478257981641,1.2694809394721898,0.025212355735711088
stroke_binary,Stroke,BMXBMI,Body Mass Index (kg/m2),LBXSNASI,Sodium (mmol/L),TwoSided-TwoSided,AND,4832,227.0,0.04584697826734147,0.038366336633663366,0.05263157894736842,0.09868421052631579,0.8405769050666501,1.1727816082778715,2.338817299205649,-0.18593837894136103,0.3546308713445018,0.14514300904497668,0.49810887563934514,0.8643794121116101,0.027323437675884337
stroke_binary,Stroke,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSAPSI,Alkaline Phosphatase (U/L),High-High,OR,4903,239.0,0.041099282000495174,0.07651715039577836,0.09511568123393316,0.07291666666666667,1.9580479195315146,2.4749217302408795,1.9495193517539886,0.6591595666612261,0.0015994963990732145,0.8970836282043384,2.3792717357036183e-06,-0.9491725243841804,0.046630340551940035
stroke_binary,Stroke,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSBU,BUN Kidney (mg/dL),High-High,OR,4902,239.0,0.03834880312652662,0.06896551724137931,0.13813813813813813,0.10204081632653061,1.8847795163584635,4.043478260869565,2.9661016949152543,0.6192388001510459,0.0046785465381698555,1.3910876663249032,6.436320589021345e-15,-0.9631497023646803,0.0249496228852439
stroke_binary,Stroke,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSNASI,Sodium (mmol/L),TwoSided-TwoSided,AND,4905,239.0,0.045454545454545456,0.045171339563862926,0.055762081784386616,0.1223021582733813,1.0068389872117918,1.255918498672416,2.991262560069899,-0.0065466682263163704,0.9746788949554205,0.21523837180709426,0.2920380675448542,0.8650230334656036,0.023042243598675134
stroke_binary,Stroke,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSKSI,Potassium (mmol/L),Low-Low,AND,4902,239.0,0.0487578360807987,0.024305555555555556,0.0657439446366782,0.16666666666666666,0.5186205558110394,1.403247263578927,4.395448624626465,-0.7215417734490306,0.06370406029601512,0.31691976699746705,0.2006871765215512,1.7660868408468646,0.02348746408025499
stroke_binary,Stroke,LBXGLU,Fasting Glucose (mg/dL),LBXSKSI,Potassium (mmol/L),Low-Low,AND,2382,114.0,0.04835390946502058,0.023809523809523808,0.047619047619047616,0.2777777777777778,0.5240927406377528,1.025491825990579,7.977856163041348,-0.7339259309019429,0.11434769505857137,-0.016086137751625474,0.9623584813021766,2.7741467594284974,0.000333924996769565
stroke_binary,Stroke,LBDLDL,LDL Cholesterol (mg/dL),LBXSNASI,Sodium (mmol/L),TwoSided-TwoSided,AND,2357,111.0,0.0391566265060241,0.05154639175257732,0.05531914893617021,0.17567567567567569,1.3551016603312376,1.4779483660691313,5.347048966672873,0.28789108070836994,0.2721427053780856,0.3625137209125656,0.24550549867056315,1.0039124369905985,0.04189522721854627
stroke_binary,Stroke,LBXTR,Triglycerides (mg/dL),LBXSUA,Uric Acid (mg/dL),Low-High,AND,2379,113.0,0.049044914816726896,0.014018691588785047,0.06018518518518518,0.16666666666666666,0.31927270926936735,1.279892457902929,4.593617551732734,-1.2885155195932438,0.029208303396658725,0.2164737036344604,0.4776068445666797,2.4273342287393938,0.01682207420899089
stroke_binary,Stroke,LBXTR,Triglycerides (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,AND,2376,111.0,0.0467047223663726,0.02843601895734597,0.04245283018867924,0.23076923076923078,0.6422147840464573,0.94784638983534,6.437811615685217,-0.5151710950254934,0.22873741850654428,-0.09990198682070749,0.7798071643242458,2.4271796924051254,0.0007268979123519548
stroke_binary,Stroke,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSUA,Uric Acid (mg/dL),Low-High,AND,4905,239.0,0.049237690577355664,0.03579952267303103,0.049886621315192746,0.11363636363636363,0.7381483625666942,1.0331920158114694,2.682230411792982,-0.33275998193164935,0.2227325312765922,0.013776228363469303,0.9523637959532452,1.2254647147999256,0.0377584539699839
stroke_binary,Stroke,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSKSI,Potassium (mmol/L),High-High,XOR,4905,239.0,0.040130423877602205,0.09862385321100918,0.08101851851851852,0.02,2.636238406821124,2.1297635141754343,0.722647031058246,0.962053174016175,8.69670111581719e-08,0.746074450994097,0.00011932818785129246,-2.4252852529290245,0.01982592140050601
stroke_binary,Stroke,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSAL,Albumin (g/dL),TwoSided-TwoSided,AND,4907,239.0,0.04453196001211754,0.05699481865284974,0.042682926829268296,0.11235955056179775,1.3063783255586707,0.9697908660652885,2.7660696145003474,0.2598827664658234,0.14134274282837744,-0.04434147554874627,0.8333767621125211,0.7835901303541959,0.026582020177289337
stroke_binary,Stroke,LBXSAPSI,Alkaline Phosphatase (U/L),LBXHGB,Hemoglobin (g/dL),TwoSided-TwoSided,AND,4904,239.0,0.04393241167434716,0.05033112582781457,0.045714285714285714,0.13402061855670103,1.163848049630322,1.0544825770941755,3.4111705042442537,0.14268657416513988,0.44580854402582193,0.041623984301455544,0.8352598066902427,1.0299982551900024,0.0021039011799916653
stroke_binary,Stroke,LBXSAPSI,Alkaline Phosphatase (U/L),LBXPLTSI,Platelet Count (10^3/uL),Low-High,AND,4904,239.0,0.050062893081761005,0.038636363636363635,0.043010752688172046,0.125,0.782224155429897,0.8710693681453915,3.0815993472052225,-0.27104313244916123,0.2931494632732389,-0.15922630607134902,0.5068149898064981,1.4274749920060972,0.04344497431567761
stroke_binary,Stroke,LBXSCR,Creatinine Kidney (mg/dL),LBXHGB,Hemoglobin (g/dL),Low-High,AND,4905,239.0,0.054385964912280704,0.016771488469601678,0.030303030303030304,0.1111111111111111,0.3141003513152902,0.5623463178374798,3.0616632860040567,-1.2154328603425901,0.0008219398594477036,-0.610007536375874,0.035533871690807434,2.6017272214624803,0.02440885051025863
stroke_binary,Stroke,LBXSBU,BUN Kidney (mg/dL),LBXSNASI,Sodium (mmol/L),Low-Low,AND,4906,239.0,0.05039220347040647,0.0220125786163522,0.041176470588235294,0.14634146341463414,0.4527051269946181,0.8350202684442843,3.442684341342171,-0.8576701795955587,0.02732393959987839,-0.211627468223088,0.45281013875573495,2.241921639085649,0.000547895524564923
stroke_binary,Stroke,LBXSBU,BUN Kidney (mg/dL),LBXHGB,Hemoglobin (g/dL),Low-High,AND,4903,239.0,0.05200774068698597,0.030211480362537766,0.026829268292682926,0.10714285714285714,0.5940072095347722,0.5235575792246108,2.4963832400709705,-0.565902260064001,0.08510328848880624,-0.6881123740195235,0.028199802258638208,2.036704867955403,0.007221283292441366
stroke_binary,Stroke,LBXSUA,Uric Acid (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Low-Low,XNOR,4893,237.0,0.051951280139199606,0.030226700251889168,0.028350515463917526,0.058823529411764705,0.5903903123055636,0.5546697434762681,1.2440000592952758,-0.5642371503042308,0.061392497623428376,-0.6302503804540861,0.04474543823038882,1.3259983427140891,0.03534442275673807
stroke_binary,Stroke,LBXSNASI,Sodium (mmol/L),LBXSAL,Albumin (g/dL),TwoSided-TwoSided,AND,4909,239.0,0.0455703368242287,0.055350553505535055,0.044349070100143065,0.1259259259259259,1.242754662840746,0.9839852171234986,3.083891784561926,0.20472971075992896,0.31661643069965717,-0.02844401491421772,0.8872734092480858,0.9280999778821218,0.014064738795295281
stroke_binary,Stroke,LBXSKSI,Potassium (mmol/L),LBXHGB,Hemoglobin (g/dL),Low-High,AND,4903,239.0,0.04931769212353364,0.0657439446366782,0.026252983293556086,0.16666666666666666,1.3864424682119472,0.5414274748756005,4.342810278840897,0.3049140825097378,0.2186530428896586,-0.6544748392641202,0.03700694715416541,1.6990199066619533,0.022547095036910464
stroke_binary,Stroke,LBXSCA,Calcium (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Low-Low,AND,4893,237.0,0.04896969696969697,0.06440677966101695,0.028761061946902654,0.14285714285714285,1.3664322550398502,0.5951459992415624,3.6655989322655995,0.29038236225763786,0.24147256071933154,-0.5532058068052872,0.05689183466826964,1.437408224127944,0.04823743578042077
stroke_binary,Stroke,LBXSAL,Albumin (g/dL),LBXHGB,Hemoglobin (g/dL),TwoSided-TwoSided,AND,4906,239.0,0.04564072557050907,0.04215851602023609,0.05343511450381679,0.09583333333333334,0.9350738027599114,1.1926767293201144,2.252396166134185,-0.08300581792152768,0.7061751452065189,0.16586835938170036,0.38788309136696286,0.7129740968599405,0.045216017969294885
depression_binary,Depression,systolic_bp,Systolic BP (mmHg),LBXGH,"Glycohemoglobin (HbA1c, %)",Low-Low,AND,777,399.0,0.5205479452054794,0.515625,0.3617021276595745,0.7777777777777778,0.9796547329394044,0.5285389493837501,2.7635036496350365,-0.01971774125563734,0.9400158319838201,-0.6502221358429107,0.03804619381352115,1.8404647473569447,0.04007318219611259
depression_binary,Depression,BMXBMI,Body Mass Index (kg/m2),LBXGH,"Glycohemoglobin (HbA1c, %)",High-High,XOR,794,407.0,0.4855403348554033,0.6333333333333333,0.6896551724137931,0.5263157894736842,1.812867327421318,2.319375713741911,1.1709908574252534,0.6043984990662443,0.030312187177635674,0.8563624889159461,0.0036233594249224974,-1.2975456796261897,0.03280130141561095
depression_binary,Depression,BMXWAIST,Waist Circumference (cm),LBXGH,"Glycohemoglobin (HbA1c, %)",Low-Low,AND,767,388.0,0.5208012326656395,0.4126984126984127,0.34146341463414637,0.7142857142857143,0.6503003446578041,0.48521552302940774,2.1472181191531265,-0.4360743579265268,0.10331838077511113,-0.740032519692855,0.028840184739080225,2.0091446261897525,0.005790074792815095
depression_binary,Depression,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSBU,BUN Kidney (mg/dL),TwoSided-TwoSided,XOR,790,410.0,0.4899817850637523,0.6019417475728155,0.6090909090909091,0.42857142857142855,1.5674944676665847,1.6150598170302604,0.7884972170686456,0.4536405419081941,0.03801192744529704,0.48357072726481376,0.023343833482064227,-1.1848151180573787,0.013863573843250928
depression_binary,Depression,LBXSATSI,ALT Liver Enzyme (U/L),LBXSCR,Creatinine Kidney (mg/dL),TwoSided-TwoSided,AND,790,410.0,0.5219885277246654,0.49122807017543857,0.4878048780487805,0.7,0.884591946749168,0.8726338366753515,2.072837486769941,-0.12310219713398336,0.5516399098839169,-0.13680104149214545,0.49506268485423477,1.0191902216906186,0.03513706338558977
depression_binary,Depression,LBXSCR,Creatinine Kidney (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Low-High,AND,786,406.0,0.5131782945736434,0.46774193548387094,0.5223880597014925,0.9166666666666666,0.835438193647149,1.0362919132149901,7.273504273504274,-0.18193712094881576,0.4947092146251023,0.03688676922087703,0.8858543417319246,2.4902202350574987,0.024262309297927186
depression_binary,Depression,LBXSCR,Creatinine Kidney (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),TwoSided-TwoSided,AND,786,406.0,0.5196078431372549,0.4830508474576271,0.49193548387096775,0.6764705882352942,0.8645292667615941,0.8955469549357178,1.8895439286006717,-0.14629421178025695,0.4742307072646387,-0.11073247765971742,0.580385157561671,0.9161540171292576,0.04478707431416053
depression_binary,Depression,LBXSCR,Creatinine Kidney (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),High-Low,AND,788,409.0,0.5269645608628659,0.4166666666666667,0.4666666666666667,0.7368421052631579,0.6449059319420172,0.7873104997192588,2.3669542136695423,-0.44443522609662084,0.10404972161243432,-0.2414943820999306,0.37189957095189363,1.6075860359023018,0.012382511173158318
depression_binary,Depression,LBXSKSI,Potassium (mmol/L),LBXHGB,Hemoglobin (g/dL),Low-Low,AND,788,409.0,0.524390243902439,0.45614035087719296,0.4696969696969697,0.8888888888888888,0.7631257631257631,0.8049019808254462,5.140299951620706,-0.2735291360275795,0.3237360052020607,-0.21899932656818247,0.3973088938806535,2.4743315347116823,0.027666326476009095
