Biomarker_A,Biomarker_B,Gate_Type,N_Both,beta_A,beta_B,beta_int,z_int,p_int,dep_rate_both,dep_rate_control,FDR_q
LBXSASSI,LBXHGB,TwoSided,85,0.3186842818059464,0.10461823020170224,-0.13810389135935253,-0.324163682174341,0.7458141161495873,0.09411764705882353,0.0855984975783335,0.9852134331594585
LBXIN,LBXSBU,TwoSided,27,0.700087655581765,0.19405729660632134,0.17170818535524585,0.3236327743618753,0.7462160718966795,0.2222222222222222,0.08530712530712531,0.9852134331594585
LBDLDL,LBXSUA,Low-Low,35,0.1145062929247458,-0.12567262271800475,0.1878618492982383,0.323473048428491,0.7463370155586154,0.11428571428571428,0.08557096488639716,0.9852134331594585
LBXSUA,LBXPLTSI,Low-High,98,-0.09375281294783314,0.2797860042072104,-0.12196909408418138,-0.32214247746527613,0.7473447596916261,0.10204081632653061,0.0855106888361045,0.9852134331594585
LBDHDD,LBXSAL,High-Low,110,-0.26369564597189926,0.31709743521048667,-0.1191130608798411,-0.320172270091291,0.7488377429067694,0.09090909090909091,0.08561236623067776,0.9852134331594585
LBXSNASI,LBXSCA,Low-High,88,0.358292414992636,0.1469411258255425,-0.11897658179720469,-0.3195586460503743,0.7493029274095367,0.11363636363636363,0.08542614198141191,0.9852134331594585
LBDHDD,LBXPLTSI,TwoSided,251,0.03557204675761151,0.131847564837557,0.078854996681437,0.3181509162391796,0.7503704629207202,0.10756972111553785,0.0851170736609386,0.9852134331594585
LBXSCR,LBXHGB,High-High,17,0.20160435030099502,-0.049422339572368225,-0.3351413852735074,-0.31665309342838865,0.7515068444773345,0.058823529411764705,0.08571428571428572,0.9852134331594585
diastolic_bp,LBDLDL,Low-Low,51,-0.016656120208946898,0.15389104196084571,-0.18054670508717008,-0.31552874250010887,0.7523602314122884,0.0784313725490196,0.08570584178898631,0.9852134331594585
diastolic_bp,LBXTR,TwoSided,50,0.12000113656781529,0.3733511649748479,-0.16705951628178595,-0.3149317586921283,0.7528134676879117,0.1,0.08559889676910953,0.9852134331594585
LBXSBU,LBXSAL,Low-Low,109,0.3493019685697727,0.2947229988508943,-0.10773006527763765,-0.3149107694748529,0.7528294044701971,0.14678899082568808,0.08500941246408401,0.9852134331594585
systolic_bp,LBXHGB,High-Low,133,0.0168256240185366,0.18337692183292803,0.09937994596495185,0.3147640276354792,0.7529408261812107,0.12030075187969924,0.08521203694507895,0.9852134331594585
BMXBMI,LBXWBCSI,High-High,29,0.5511778319351074,0.3420859670426137,0.1818750054094376,0.3145998108876694,0.75306552276781,0.20689655172413793,0.08532389658901013,0.9852134331594585
LBXSNASI,LBXPLTSI,TwoSided,372,0.273680520229933,0.160666552419244,-0.06613684119042443,-0.31442395167540577,0.7531990671040089,0.11290322580645161,0.08463886063072228,0.9852134331594585
LBDHDD,LBXSAL,Low-Low,62,0.5523669511509846,0.28046173564218846,0.11928331386007036,0.31416133439453703,0.7533985077101742,0.1774193548387097,0.08510848126232741,0.9852134331594585
systolic_bp,LBXIN,High-High,22,0.04188952971112501,0.7676705273268818,-0.20890754977567708,-0.31165978273172174,0.7552990953220795,0.13636363636363635,0.0855599214145383,0.9863906066060535
LBXSASSI,LBXHSCRP,High-High,24,0.29291014802539933,0.7092894544182123,-0.18158439582905217,-0.30684295642151405,0.758962909894639,0.16666666666666666,0.08547848300255453,0.9885567095853554
LBXSASSI,LBXHSCRP,TwoSided,24,0.29291014802539933,0.7092894544182123,-0.18158439582905217,-0.30684295642151405,0.758962909894639,0.16666666666666666,0.08547848300255453,0.9885567095853554
LBDHDD,LBXSUA,Low-High,91,0.6215924988009902,-0.2595950102469099,-0.12742946304370772,-0.2998602143142709,0.7642837829721042,0.08791208791208792,0.08564929284937198,0.9934469416533049
LBXSNASI,LBXHGB,Low-Low,145,0.34864795153842437,0.1956692555528739,-0.08859505637392832,-0.2992720437673678,0.7647324834836293,0.1310344827586207,0.08501541215074078,0.9934469416533049
LBXGH,LBXGLU,High-High,258,0.23694699253472154,0.5936900307751937,-0.1319988001318921,-0.2946257463218122,0.7682797920236251,0.1511627906976744,0.0839702333065165,0.9937503675392236
LBDLDL,LBXSNASI,TwoSided,184,0.17203923081620817,0.26928871076252564,-0.08316996248321423,-0.2940331908590231,0.7687325411615447,0.11413043478260869,0.08514673587542423,0.9937503675392236
BMXWAIST,LBXHSCRP,High-High,154,0.4201944700129598,0.6242434313941225,-0.08325640282728443,-0.2922475907552847,0.7700973268791347,0.19480519480519481,0.0839968152866242,0.9937503675392236
diastolic_bp,LBXSBU,Low-Low,45,-0.04418487481695092,0.35633865449565794,0.13923868644175272,0.28556790309845903,0.7752090897478523,0.13333333333333333,0.08545830461750517,0.9937503675392236
LBXSBU,LBXHSCRP,High-High,57,0.03148174324650806,0.6877881691510632,0.11469276633167123,0.2851422025347331,0.775535198553195,0.17543859649122806,0.08516510596352883,0.9937503675392236
LBXGH,LBDLDL,High-Low,61,0.41541002825849493,0.11787823593023748,-0.13056927747334246,-0.28014943144787907,0.7793628615999287,0.11475409836065574,0.08549452716694605,0.9937503675392236
diastolic_bp,LBXSCA,Low-Low,66,-0.03414195629731439,-0.09803674067097459,0.1315041686107331,0.2793560995148087,0.7799715579451496,0.09090909090909091,0.0856353591160221,0.9937503675392236
LBXTC,LBXSAL,TwoSided,389,0.08830817221730378,0.20026062161950886,-0.06091963012936364,-0.27912951656240576,0.7801454320472386,0.09768637532133675,0.0851931111790482,0.9937503675392236
BMXWAIST,LBXGH,High-High,157,0.4745983672861723,0.36759832001914133,-0.07849571853220806,-0.27773516451563074,0.7812156647598695,0.15286624203821655,0.08461921353907417,0.9937503675392236
BMXBMI,diastolic_bp,TwoSided,289,0.45133744002540477,0.11431227228208171,-0.061676903357150016,-0.2744944227025927,0.7837046891231833,0.1245674740484429,0.08453545848885302,0.9937503675392236
BMXWAIST,LBXSUA,High-High,205,0.5400555229919796,-0.30925560108716277,-0.08572493304918806,-0.2721329479378648,0.7855197963992498,0.08780487804878048,0.08562568770631189,0.9937503675392236
systolic_bp,LBXTR,TwoSided,48,0.04356909669824283,0.3697208462834102,-0.14349418805567787,-0.26995022357685755,0.7871985481240286,0.10416666666666667,0.08558203663580854,0.9937503675392236
LBXIN,LBXTC,TwoSided,41,0.7703723725504346,0.07959339703748193,-0.13688344372118258,-0.26850685739110075,0.7883091971781965,0.14634146341463414,0.08542466292687728,0.9937503675392236
LBXHGB,LBXWBCSI,High-High,16,-0.07361791960674102,0.4631541130586742,0.21740947533862626,0.26446231843549906,0.7914236969783379,0.125,0.08560769683879835,0.9937503675392236
LBXSAPSI,LBXSBU,High-Low,41,0.3544494797998707,0.3724589337596887,-0.12836996264780726,-0.2643840978835087,0.7914839637714152,0.14634146341463414,0.08542466292687728,0.9937503675392236
systolic_bp,LBXGH,Low-High,18,0.05553437499514222,0.41553537698119763,-0.2015936418829458,-0.25982810541858864,0.7949963703214586,0.1111111111111111,0.08562450903377848,0.9937503675392236
LBXTR,LBXSAL,TwoSided,52,0.3706251929819098,0.19428702528496872,-0.12847048690433913,-0.25793664481779177,0.7964558030256972,0.11538461538461539,0.08551724137931034,0.9937503675392236
LBXSKSI,LBXHSCRP,High-High,53,0.16732321981244402,0.6859064718306477,0.10225716792358931,0.2577656413539327,0.7965877828220589,0.18867924528301888,0.08513154005320721,0.9937503675392236
LBXSKSI,LBXHGB,High-Low,112,0.19255776170208164,0.2006929743867702,-0.08722609766644851,-0.25627063533027994,0.7977418699138126,0.11607142857142858,0.08533201189296333,0.9937503675392236
systolic_bp,diastolic_bp,High-High,340,-0.04437460317314996,0.20576860006094766,0.06916615075547831,0.25435492783100383,0.7992213684477072,0.10294117647058823,0.08507402149665383,0.9937503675392236
LBXSAPSI,LBXSUA,TwoSided,210,0.19566102292919438,-0.20201771510336447,0.07117984256152038,0.2538207754838489,0.799634022423438,0.09523809523809523,0.0854683746997598,0.9937503675392236
LBXSATSI,LBXSBU,TwoSided,52,0.29002958983839017,0.2061793192430456,0.1118287818049874,0.25194343267152786,0.8010847877229499,0.1346153846153846,0.08541871921182266,0.9937503675392236
LBXSASSI,LBXSAL,High-Low,53,0.2541548042736418,0.29631689570849906,0.11059707370987816,0.25181936562665,0.8011806879770117,0.1509433962264151,0.08532860380333038,0.9937503675392236
LBXIN,LBXSBU,High-High,20,0.7204701260133352,0.059322348319392974,0.1552393902257721,0.2505070280189349,0.8021952703623152,0.2,0.0854449027695934,0.9937503675392236
LBXTC,LBXSUA,TwoSided,352,0.07801323403440566,-0.20553098871578382,0.06076989976302215,0.25016145085542424,0.8024624953579742,0.08238636363636363,0.08578680203045685,0.9937503675392236
LBXSCA,LBXPLTSI,Low-High,85,-0.10122406839568016,0.2606292243719878,0.09503002168576034,0.24892392852065454,0.8034196254821242,0.11764705882352941,0.08540081051695167,0.9937503675392236
LBXTC,LBXSASSI,TwoSided,105,0.06730774751680739,0.26012480583871883,0.09292126390453707,0.24636854503644462,0.8053969533404595,0.11428571428571428,0.08537189264137862,0.9937503675392236
diastolic_bp,LBXPLTSI,High-High,97,0.22156549688474528,0.27128899074529284,-0.08664922749535946,-0.2460027016087355,0.8056801411768443,0.12371134020618557,0.08530430479960416,0.9937503675392236
LBXSKSI,LBXSCA,High-High,130,0.19914378270998204,0.13116172582890717,-0.08295268312651623,-0.2447571974657104,0.8066444374530802,0.1,0.08548451151707705,0.9937503675392236
LBXSBU,LBXSCA,High-High,122,0.08820000670953912,0.13273883444017573,-0.08754003862224004,-0.24423887721046125,0.8070458189328847,0.09836065573770492,0.08551587301587302,0.9937503675392236
systolic_bp,LBXSAL,TwoSided,315,0.025630524929347094,0.18067396796017152,0.05506528504033585,0.24390207893657884,0.8073066590394522,0.1111111111111111,0.08485890563366036,0.9937503675392236
LBXSKSI,LBXHSCRP,Low-High,42,-0.045646947074109614,0.713763526955137,-0.11727796612694702,-0.24385887638249598,0.8073401196659572,0.14285714285714285,0.08543307086614173,0.9937503675392236
LBXTC,LBXWBCSI,TwoSided,25,0.0821624326125816,0.5156651817898743,-0.16738891055687832,-0.24194120102087233,0.8088257245105764,0.12,0.08558514296944089,0.9937503675392236
LBXSUA,LBXHGB,High-Low,87,-0.24808652799241743,0.2163582862390049,-0.10550222360878662,-0.24171320602512783,0.8090023960196511,0.08045977011494253,0.08571428571428572,0.9937503675392236
LBDHDD,LBDLDL,Low-Low,27,0.5800255527488836,0.10124619462713394,0.14259705302634582,0.24076793949353528,0.8097349793068287,0.14814814814814814,0.0855036855036855,0.9937503675392236
LBDHDD,LBXSKSI,High-High,87,-0.27510756005668074,0.2014541578109741,-0.1034192832036706,-0.23970137209044867,0.8105617711762381,0.08045977011494253,0.08571428571428572,0.9937503675392236
systolic_bp,LBXSAL,Low-High,44,0.0324459752243095,-0.018165130915785532,0.13418876760652415,0.23810373760117207,0.8118006359097726,0.09090909090909091,0.08564678086237448,0.9937503675392236
LBXIN,LBXSAL,High-Low,52,0.7163407016277349,0.2812983358728589,-0.10467161849225685,-0.23338993930820975,0.8154586247593114,0.19230769230769232,0.0851231527093596,0.9937503675392236
LBXSCR,LBXSUA,TwoSided,151,0.23116658542371712,-0.21420170004971736,0.08964176238587888,0.23241540040924397,0.8162153885854196,0.09271523178807947,0.08556362550989952,0.9937503675392236
systolic_bp,LBXTC,Low-High,31,0.0548154089699847,0.10298269759481662,-0.14769990343118347,-0.2315079088267883,0.8169202419592831,0.0967741935483871,0.08563563071477731,0.9937503675392236
systolic_bp,LBXHSCRP,Low-High,27,0.03218103203105398,0.6962861111080563,0.1234096376518383,0.2292828310472223,0.8186490969095042,0.18518518518518517,0.08540540540540541,0.9937503675392236
LBXSBU,LBXPLTSI,High-Low,113,0.07350808677510046,-0.09953629849234116,0.09058580023314461,0.22914386604094955,0.818757100169846,0.08849557522123894,0.08563782337198929,0.9937503675392236
LBXHGB,LBXPLTSI,Low-Low,67,0.20717236269617054,-0.07236125869063005,-0.10654234887660197,-0.2273665284026962,0.8201387452010405,0.08955223880597014,0.08564380858411445,0.9937503675392236
LBXSBU,LBXHGB,High-High,36,0.07253332985605727,-0.06663975401744554,0.14325320562324778,0.22575191089836147,0.8213943810458166,0.08333333333333333,0.08567774936061381,0.9937503675392236
LBDLDL,LBXSKSI,High-Low,35,0.16452169891716972,-0.04894080098437721,-0.14213537848915161,-0.22181645796005098,0.8244567669947958,0.08571428571428572,0.08566932231730107,0.9937503675392236
LBXGLU,LBXSKSI,High-High,60,0.6332123700476872,0.16350633845914045,0.09054189605920068,0.22126250170294331,0.8248880456832027,0.16666666666666666,0.08519029777164268,0.9937503675392236
LBXSAPSI,LBXSNASI,Low-Low,54,-0.18467262830143094,0.3525205025343387,-0.11730772700943226,-0.22104328058313008,0.8250587333275246,0.09259259259259259,0.08563263697280252,0.9937503675392236
BMXBMI,LBXSAPSI,Low-Low,40,0.08429110053529623,-0.17779508771429212,-0.14371630956052564,-0.219342675458283,0.8263831209785282,0.075,0.08571147411926786,0.9937503675392236
LBXSBU,LBXHGB,Low-Low,77,0.33687387051580064,0.1752562366209056,0.08221207613282701,0.21858862544753277,0.8269705141183586,0.15584415584415584,0.0851358024691358,0.9937503675392236
BMXWAIST,diastolic_bp,High-Low,67,0.4890792078614536,-0.027465162929086205,0.08717017360286111,0.21823089639444831,0.8272492133270897,0.13432835820895522,0.08534780463739516,0.9937503675392236
LBDLDL,LBXSNASI,Low-Low,36,0.14606059348781586,0.34908937482461894,-0.12523563714939606,-0.21806270966872604,0.8273802516022359,0.1111111111111111,0.08557938225457407,0.9937503675392236
LBXSAL,LBXPLTSI,TwoSided,403,0.17323137801095212,0.12032387946103253,0.04526896247396556,0.21650635887249262,0.8285930690408112,0.1141439205955335,0.08449841820593938,0.9937503675392236
systolic_bp,LBXSKSI,TwoSided,307,0.0512551687738027,0.09178072354094133,-0.05157336779665217,-0.2148974561053921,0.829847268293919,0.09446254071661238,0.0853966649823143,0.9937503675392236
LBXSBU,LBXSKSI,High-Low,24,0.08405903388287969,-0.04776748303956477,-0.1590593306740104,-0.20840102781962755,0.8349158538629349,0.08333333333333333,0.08567498526233051,0.9937503675392236
LBXSASSI,LBXSKSI,TwoSided,86,0.2698727779985407,0.07421169208337536,0.0821563299807572,0.20627192291909457,0.8365785091858371,0.11627906976744186,0.08540925266903915,0.9937503675392236
LBDHDD,LBXSBU,High-High,73,-0.2902069293271344,0.06724710797514265,0.09592072091831669,0.20543637995171712,0.8372311992791546,0.0821917808219178,0.0856945404284727,0.9937503675392236
systolic_bp,LBXSKSI,High-Low,110,0.04691541002308179,-0.04661706809529089,-0.08029964785266676,-0.20473677406272575,0.8377777873978696,0.08181818181818182,0.08571145461751882,0.9937503675392236
systolic_bp,LBXSBU,Low-High,24,0.04758628120578864,0.08511196990704559,-0.15720755811211626,-0.20468576408157974,0.8378176435437112,0.08333333333333333,0.08567498526233051,0.9937503675392236
BMXWAIST,LBXSAL,TwoSided,419,0.2023865260208734,0.17690037135581613,0.04090047644561755,0.20299083031872306,0.8391421993583958,0.11694510739856802,0.08432996013492794,0.9937503675392236
LBXSUA,LBXSNASI,High-High,129,-0.264001652887993,0.1124115495627906,0.07667763012551947,0.20275131011030978,0.83932941630755,0.07751937984496124,0.08577385088851384,0.9937503675392236
LBXGH,LBXHGB,TwoSided,137,0.3730951687456604,0.10434125314209192,-0.062452594075803086,-0.20130041848717242,0.8404636753574246,0.11678832116788321,0.08524590163934426,0.9937503675392236
LBXGH,LBXSNASI,High-High,62,0.4243025369790692,0.13822158441268853,-0.08316878107873056,-0.2012459182751547,0.8405062882902637,0.12903225806451613,0.0854043392504931,0.9937503675392236
BMXBMI,LBXSUA,High-High,195,0.5979351477292653,-0.3785681789836848,0.061339495036157606,0.19978782435522388,0.8416465241128885,0.10256410256410256,0.0853402618167283,0.9937503675392236
LBXSUA,LBXHSCRP,Low-High,30,-0.10232528131558699,0.6940698656192019,0.10379959104626273,0.19731874842073363,0.8435781086401017,0.16666666666666666,0.0854305937868659,0.9937503675392236
LBDHDD,LBXSCR,Low-High,34,0.578021782282211,0.14781367407705112,0.10779142362218003,0.19730769735668424,0.843586756130148,0.14705882352941177,0.08546420141620771,0.9937503675392236
diastolic_bp,LBXWBCSI,High-High,18,0.20940497714595685,0.4450005059867401,0.14004332734249053,0.19685174232967081,0.8439435587026913,0.16666666666666666,0.08552631578947369,0.9937503675392236
LBDHDD,LBDLDL,High-High,38,-0.27704128769413516,0.15776358814770688,-0.1248870430091019,-0.19613084032242897,0.8445077579297084,0.07894736842105263,0.08569460842188115,0.9937503675392236
LBXSNASI,LBXSKSI,High-Low,66,0.12216885253286312,-0.04696332517254034,-0.0902659391178049,-0.1954036921171885,0.8450769264333863,0.09090909090909091,0.0856353591160221,0.9937503675392236
LBDHDD,LBXSKSI,High-Low,104,-0.27555155495610995,-0.044850806963061485,-0.08472717105947232,-0.19519681172008607,0.8452388749337891,0.0673076923076923,0.08585858585858586,0.9937503675392236
BMXBMI,LBDHDD,TwoSided,250,0.4505643018488864,0.056700958158405826,-0.046087454352906586,-0.1949976609431897,0.8453947787712479,0.124,0.08470659163987138,0.9937503675392236
LBXSAPSI,LBXSNASI,TwoSided,315,0.17349439295269692,0.24765134080640297,0.04386592645423408,0.19460103192365713,0.8457052951447117,0.12698412698412698,0.08435319105896633,0.9937503675392236
systolic_bp,LBXTC,High-Low,71,0.03253316575203889,0.035042611273933884,0.08483928796592562,0.19400753996877973,0.8461699780338172,0.09859154929577464,0.0855789161978087,0.9937503675392236
BMXWAIST,LBXSAL,High-High,25,0.4947644870729187,0.03446610223984312,0.12297611008278227,0.1926307314770703,0.8472481754211052,0.12,0.08558514296944089,0.9937503675392236
LBDLDL,LBXSATSI,TwoSided,66,0.13646217636735877,0.28405894288854106,0.08110862793733058,0.19134805726473994,0.8482529123495125,0.12121212121212122,0.08543804262036306,0.9937503675392236
LBXGLU,LBXPLTSI,TwoSided,80,0.63868078652268,0.12616240258912473,0.07036570026212405,0.19133754888691096,0.8482611447318333,0.1625,0.08506224066390042,0.9937503675392236
LBXSKSI,LBXSCA,High-Low,79,0.19824417315660892,-0.07903356345440687,-0.08334055612382547,-0.19112369527558265,0.8484286836701552,0.08860759493670886,0.08564654746616615,0.9937503675392236
LBXSATSI,LBXSNASI,TwoSided,169,0.2629949456576666,0.25075485791620744,0.05592826739769548,0.1896817605672151,0.8495585142857409,0.1242603550295858,0.08501943586165653,0.9937503675392236
diastolic_bp,LBXSNASI,TwoSided,382,0.12134740869582206,0.26728795474280015,-0.04015180066131584,-0.18933414049726421,0.8498309389572903,0.1099476439790576,0.08472505091649694,0.9937503675392236
LBXTC,LBXSCA,High-Low,50,0.0993772875307569,-0.07667640646380372,-0.10438455892050094,-0.1891458618390141,0.8499784976254693,0.08,0.08569739952718676,0.9937503675392236
LBXGH,LBDHDD,High-Low,100,0.35004257268922856,0.5284161883661416,0.06390718210716094,0.1879257833641499,0.8509348306158021,0.16,0.08493367649970303,0.9937503675392236
LBXSAPSI,LBXHGB,High-Low,115,0.35197305464331025,0.18936096090452886,-0.05935068233441674,-0.18509774876783053,0.8531523673213137,0.1391304347826087,0.08505997818974918,0.9937503675392236
LBDLDL,LBXHGB,High-Low,21,0.15841077118212674,0.20027313596299204,0.12063770924659431,0.184201409919676,0.853855453451022,0.14285714285714285,0.08555151753265887,0.9937503675392236
BMXWAIST,LBDLDL,Low-Low,51,-0.24168400123520742,0.16059164851820093,-0.10469088434003307,-0.18306565422998491,0.854746504279708,0.0784313725490196,0.08570584178898631,0.9937503675392236
LBXTC,LBXSASSI,Low-High,34,0.03601861323230913,0.28277310984406856,0.10546406964968039,0.18246860620897526,0.855214989366061,0.11764705882352941,0.08556254917387883,0.9937503675392236
diastolic_bp,LBXHGB,TwoSided,319,0.10472642616458816,0.08862163277941686,0.042411531187272235,0.1814727087961134,0.8559965527096609,0.10031347962382445,0.08519680259030658,0.9937503675392236
LBXSKSI,LBXWBCSI,TwoSided,16,0.08611618435021015,0.5074643862344754,-0.14722683974017922,-0.1805829299148148,0.8566949555445502,0.125,0.08560769683879835,0.9937503675392236
LBXSATSI,LBXSUA,High-Low,21,0.2993787031266146,-0.1024039108089321,-0.13704832854944074,-0.1783925773950982,0.8584146781911035,0.09523809523809523,0.08564973971122679,0.9937503675392236
BMXBMI,LBXHGB,High-Low,145,0.5490124892716627,0.15609455127353142,0.04866554551777301,0.17815475240063117,0.8586014435345704,0.1724137931034483,0.0844188127672268,0.9937503675392236
diastolic_bp,LBXSKSI,Low-Low,54,-0.03148434786342954,-0.06277949918798356,0.09023693814998585,0.17777459852582178,0.8588999970007981,0.09259259259259259,0.08563263697280252,0.9937503675392236
LBXIN,LBXSKSI,TwoSided,38,0.760197126447848,0.08110152365791265,-0.08973953389060568,-0.17520364323531074,0.8609196217245666,0.15789473684210525,0.08539944903581267,0.9937503675392236
LBXSASSI,LBXSAL,TwoSided,109,0.29659161427146,0.1890264846134773,-0.06539330592483597,-0.1744452547599833,0.861515551351769,0.11009174311926606,0.08540572674130585,0.9937503675392236
LBXGLU,LBDLDL,High-Low,48,0.6679902695091694,0.06477597224180286,-0.08516421512424026,-0.17441353388374414,0.8615404788330575,0.14583333333333334,0.08538506992318298,0.9937503675392236
LBXSAPSI,LBXSAL,High-High,32,0.3573463673914771,-0.0014341033731710925,-0.1088078579496741,-0.17198244486018058,0.8634513303278896,0.09375,0.08564405113077679,0.9937503675392236
LBXSAL,LBXHGB,TwoSided,534,0.1734302734775096,0.06434417901650925,0.03443697263348103,0.17050174643170818,0.8646155610198148,0.10299625468164794,0.0847124534546959,0.9937503675392236
LBXSNASI,LBXHSCRP,TwoSided,126,0.2526793620168086,0.703777243961806,-0.048493427848304835,-0.16787096504683072,0.8666847924784781,0.18253968253968253,0.08445811830091306,0.9937503675392236
BMXBMI,LBXSATSI,High-High,90,0.561349140466704,0.2782907568683042,-0.05671733249510712,-0.16212300087361833,0.8712089937242331,0.14444444444444443,0.08514636075949367,0.9937503675392236
BMXBMI,LBXHSCRP,High-High,184,0.46243474283078717,0.5315505698642448,0.04489424219629934,0.16151613294228953,0.8716869059261472,0.20652173913043478,0.08344979037732082,0.9937503675392236
LBDHDD,LBXSCA,Low-Low,53,0.60140798803857,-0.09725548516355277,-0.07670267361742565,-0.16058259290559002,0.8724221658055976,0.11320754716981132,0.08552566755345355,0.9937503675392236
LBXGLU,LBXSCR,TwoSided,26,0.6688344698559577,0.19138602360735396,-0.09652263967076018,-0.16002995670383954,0.8728574762779726,0.15384615384615385,0.08549528301886793,0.9937503675392236
BMXWAIST,LBXSCA,Low-Low,52,-0.25099173925222884,-0.10089353285186002,0.08816204572173486,0.15891131307136563,0.8737387474182412,0.07692307692307693,0.08571428571428572,0.9937503675392236
BMXWAIST,LBXTR,High-High,32,0.49075713045590225,0.32215521948340997,0.0861843611328232,0.15794435163318063,0.8745006491125105,0.15625,0.08544739429695182,0.9937503675392236
LBXGH,LBXIN,High-High,65,0.35570048976618046,0.6587307334448901,-0.06841857454583147,-0.15584342175866917,0.8761564431359372,0.18461538461538463,0.08503502022294565,0.9937503675392236
LBDHDD,LBXSUA,TwoSided,322,0.06592492961092106,-0.1840200194151875,-0.03986822929189931,-0.15583129010146812,0.8761660059719799,0.07763975155279502,0.08593117408906882,0.9937503675392236
LBXSNASI,LBXSCA,High-Low,115,0.11272308386945663,-0.09760037873713583,0.056710759123789964,0.15553329972445032,0.8764009039654029,0.09565217391304348,0.08555566570833746,0.9937503675392236
LBXSBU,LBXSCA,TwoSided,268,0.2169521950278796,0.03300068374565072,-0.03877051987059242,-0.1550722279512068,0.8767643761909641,0.1044776119402985,0.08516206965975438,0.9937503675392236
LBXSAPSI,LBXHGB,Low-Low,40,-0.2044240974029453,0.19625051885411426,0.09017268149474612,0.15503519999086476,0.8767935672110996,0.1,0.08561306829364299,0.9937503675392236
LBXSASSI,LBXSAPSI,TwoSided,90,0.2798501039913098,0.19435269465456056,-0.060450501341619,-0.15438971569844792,0.8773024621223904,0.12222222222222222,0.08534414556962025,0.9937503675392236
LBXTC,LBXSAL,Low-High,73,0.04904580144134375,-0.005297212708602105,-0.07737334114464046,-0.1543040398667468,0.8773700121141934,0.0684931506849315,0.08579326685753776,0.9937503675392236
BMXWAIST,LBDHDD,High-High,34,0.47512036020176635,-0.24701303501224442,0.08492230688643998,0.1524124625745552,0.8788616281982163,0.11764705882352941,0.08556254917387883,0.9937503675392236
BMXBMI,LBXSNASI,Low-Low,62,0.05850492515311466,0.33993752056022325,0.06437848937329758,0.15176943986758357,0.8793687863236886,0.12903225806451613,0.0854043392504931,0.9937503675392236
LBXSASSI,LBXSKSI,High-Low,51,0.3062152383352229,-0.05980516576700158,-0.07823485709654592,-0.1498298495612194,0.8808988586344653,0.09803921568627451,0.08560732932715989,0.9937503675392236
BMXWAIST,LBXTC,TwoSided,307,0.22219399283264435,0.08927842770603514,-0.034152516786851314,-0.14887465119068782,0.8816525437028631,0.10423452768729642,0.08509348155634158,0.9937503675392236
LBXSAPSI,LBXHGB,Low-High,16,-0.1972769672232774,-0.06684983987414887,0.1570374863027791,0.14778616359014227,0.882511529281662,0.0625,0.08570587080306302,0.9937503675392236
LBXSCR,LBXSBU,High-High,230,0.21564142118886648,0.0372756864760623,-0.06614851954320546,-0.14770186576880692,0.8825780591184552,0.09565217391304348,0.08543922984356198,0.9937503675392236
LBXSNASI,LBXWBCSI,Low-High,23,0.33598652287428155,0.4329943571655197,0.09273716201601079,0.14469596516493788,0.8849509249644607,0.17391304347826086,0.08547008547008547,0.9937503675392236
BMXWAIST,LBXSNASI,High-Low,120,0.48189159229844664,0.3268548422181109,0.04180516552256009,0.14401664303144346,0.8854873274020384,0.16666666666666666,0.08470541559214441,0.9937503675392236
LBXSBU,LBXSAL,High-High,27,0.08459592303343033,-0.007142005998526199,-0.10919907330077527,-0.14375683746027748,0.8856924874703842,0.07407407407407407,0.0857002457002457,0.9937503675392236
diastolic_bp,LBDHDD,TwoSided,230,0.12225223934892678,0.05758997396310818,-0.037681225998532755,-0.142232784384427,0.8868961368336032,0.09565217391304348,0.08543922984356198,0.9937503675392236
BMXBMI,BMXWAIST,TwoSided,1180,0.47464593392975607,-0.08628728726117461,0.03177729851418841,0.14168083066527032,0.8873321170939851,0.11864406779661017,0.08135668366215916,0.9937503675392236
LBXSASSI,LBXSAPSI,High-High,80,0.24955661342618835,0.33891073031522545,-0.056381858812203374,-0.1414603225437208,0.8875063028090392,0.1375,0.08525983007310808,0.9937503675392236
LBXGLU,LBXHGB,High-High,32,0.6565337314851779,-0.07189889637500414,0.08108154519988323,0.14020377530125822,0.8884989891108759,0.125,0.0855457227138643,0.9937503675392236
LBDHDD,LBXPLTSI,High-High,79,-0.2806599211862309,0.25556713942276327,0.057466985945533164,0.14016430740467775,0.8885301720293853,0.10126582278481013,0.0855477625209918,0.9937503675392236
LBXTC,LBXSAPSI,Low-Low,29,0.04740720941623228,-0.18224047873382937,-0.107768621393885,-0.13909940667004533,0.8893715970773958,0.06896551724137931,0.08571709426914381,0.9937503675392236
LBXIN,LBDLDL,High-Low,23,0.7244765066332791,0.07954814273980922,0.08596606402520908,0.13741593494502094,0.890702036264887,0.17391304347826086,0.08547008547008547,0.9937503675392236
diastolic_bp,LBXSASSI,High-High,55,0.2070118717292858,0.27017163909223696,0.06331766982610705,0.13710398153659134,0.8909486053799937,0.12727272727272726,0.08544397358825269,0.9937503675392236
BMXBMI,LBXSCA,Low-High,65,0.07498937485456458,0.1289740179845451,-0.06254443001566098,-0.13288804129675016,0.8942819246830732,0.09230769230769231,0.0856269113149847,0.9952032974637633
LBXSBU,LBXWBCSI,TwoSided,26,0.20019761352731505,0.4427469949516569,0.08437987480655985,0.13270384027206877,0.8944276056323683,0.15384615384615385,0.08549528301886793,0.9952032974637633
